@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
240,3136,2,82136,10147,0.890045,0.999363,0.036776,0.999363,0.963224,0.070942,0.89364,1.118306,0
241,3136,2,82083,10200,0.88947,0.999363,0.036799,0.999363,0.963201,0.070985,0.893084,1.119001,0
242,3136,2,82060,10223,0.889221,0.999363,0.036809,0.999363,0.963191,0.071003,0.892843,1.119304,0
243,3136,2,81922,10361,0.887726,0.999363,0.036869,0.999363,0.963131,0.071114,0.891397,1.12112,0
244,3136,2,81921,10362,0.887715,0.999363,0.036869,0.999363,0.963131,0.071115,0.891387,1.121133,0
245,3136,2,81838,10445,0.886816,0.999363,0.036905,0.999363,0.963095,0.071182,0.890517,1.122228,0
246,3136,2,81806,10477,0.886469,0.999363,0.036919,0.999363,0.963081,0.071208,0.890181,1.122651,0
247,3136,2,81616,10667,0.88441,0.999363,0.037002,0.999363,0.962998,0.071362,0.88819,1.125167,0
248,3136,2,81576,10707,0.883976,0.999363,0.03702,0.999363,0.96298,0.071394,0.887771,1.125699,0
249,3136,2,81527,10756,0.883445,0.999363,0.037041,0.999363,0.962959,0.071434,0.887258,1.12635,0
250,3136,2,81490,10793,0.883045,0.999363,0.037057,0.999363,0.962943,0.071464,0.88687,1.126843,0
251,3136,2,81458,10825,0.882698,0.999363,0.037071,0.999363,0.962929,0.07149,0.886534,1.127269,0
252,3136,2,81293,10990,0.88091,0.999363,0.037144,0.999363,0.962856,0.071625,0.884805,1.129472,0
253,3136,2,81291,10992,0.880888,0.999363,0.037145,0.999363,0.962855,0.071627,0.884784,1.129499,0
254,3136,2,81073,11210,0.878526,0.999363,0.037241,0.999363,0.962759,0.071806,0.8825,1.132423,0
255,3136,2,81032,11251,0.878082,0.999363,0.037259,0.999363,0.962741,0.071839,0.88207,1.132974,0
256,3136,2,80909,11374,0.876749,0.999363,0.037313,0.999363,0.962687,0.071941,0.880781,1.134632,0
257,3136,2,80874,11409,0.876369,0.999363,0.037329,0.999363,0.962671,0.07197,0.880414,1.135105,0
258,3136,2,80834,11449,0.875936,0.999363,0.037347,0.999363,0.962653,0.072003,0.879995,1.135646,0
259,3136,2,80807,11476,0.875643,0.999363,0.037359,0.999363,0.962641,0.072025,0.879712,1.136011,0
260,3136,2,80686,11597,0.874332,0.999363,0.037413,0.999363,0.962587,0.072125,0.878444,1.137651,0
261,3136,2,80627,11656,0.873693,0.999363,0.037439,0.999363,0.962561,0.072174,0.877826,1.138452,0
262,3136,2,80398,11885,0.871211,0.999363,0.037542,0.999363,0.962458,0.072365,0.875426,1.141573,0
263,3136,2,80274,12009,0.869868,0.999363,0.037597,0.999363,0.962403,0.072468,0.874126,1.14327,0
264,3136,2,80213,12070,0.869207,0.999363,0.037625,0.999363,0.962375,0.07252,0.873487,1.144107,0
265,3136,2,80098,12185,0.867961,0.999363,0.037677,0.999363,0.962323,0.072616,0.872282,1.145688,0
266,3136,2,79978,12305,0.86666,0.999363,0.037731,0.999363,0.962269,0.072717,0.871024,1.147342,0
267,3136,2,79954,12329,0.8664,0.999363,0.037742,0.999363,0.962258,0.072737,0.870773,1.147673,0
268,3136,2,79889,12394,0.865696,0.999363,0.037772,0.999363,0.962228,0.072792,0.870091,1.148572,0
269,3136,2,79833,12450,0.865089,0.999363,0.037797,0.999363,0.962203,0.07284,0.869505,1.149347,0
270,3136,2,79812,12471,0.864861,0.999363,0.037807,0.999363,0.962193,0.072857,0.869285,1.149638,0
271,3136,2,79770,12513,0.864406,0.999363,0.037826,0.999363,0.962174,0.072893,0.868844,1.150221,0
272,3136,2,79593,12690,0.862488,0.999363,0.037907,0.999363,0.962093,0.073043,0.866989,1.152681,0
273,3136,2,79567,12716,0.862206,0.999363,0.037919,0.999363,0.962081,0.073065,0.866717,1.153044,0
274,3136,2,79385,12898,0.860234,0.999363,0.038002,0.999363,0.961998,0.073221,0.86481,1.155587,0
275,3136,2,79371,12912,0.860083,0.999363,0.038009,0.999363,0.961991,0.073233,0.864663,1.155783,0
276,3136,2,79207,13076,0.858305,0.999363,0.038085,0.999363,0.961915,0.073373,0.862944,1.158085,0
277,3136,2,79159,13124,0.857785,0.999363,0.038107,0.999363,0.961893,0.073414,0.862441,1.15876,0
278,3136,2,79073,13210,0.856853,0.999363,0.038147,0.999363,0.961853,0.073488,0.86154,1.159973,0
279,3136,2,79052,13231,0.856626,0.999363,0.038156,0.999363,0.961844,0.073506,0.86132,1.160269,0
280,3136,2,78859,13424,0.854534,0.999363,0.038246,0.999363,0.961754,0.073673,0.859297,1.163,0
281,3136,2,78845,13438,0.854383,0.999363,0.038253,0.999363,0.961747,0.073685,0.859151,1.163199,0
282,3136,2,78776,13507,0.853635,0.999363,0.038285,0.999363,0.961715,0.073745,0.858427,1.164178,0
283,3136,2,78660,13623,0.852378,0.999363,0.038339,0.999363,0.961661,0.073846,0.857212,1.165829,0
284,3136,2,78641,13642,0.852172,0.999363,0.038348,0.999363,0.961652,0.073862,0.857013,1.1661,0
285,3135,3,78444,13839,0.850037,0.999044,0.038429,0.999044,0.961571,0.074011,0.854938,1.168558,0
286,3135,3,78409,13874,0.849658,0.999044,0.038446,0.999044,0.961554,0.074042,0.854571,1.169059,0
287,3135,3,78196,14087,0.84735,0.999044,0.038546,0.999044,0.961454,0.074228,0.852339,1.172121,0
288,3135,3,78110,14173,0.846418,0.999044,0.038587,0.999044,0.961413,0.074304,0.851437,1.173362,0
289,3135,3,77936,14347,0.844533,0.999044,0.03867,0.999044,0.96133,0.074458,0.849614,1.17588,0
290,3134,4,77892,14391,0.844056,0.998725,0.038679,0.998725,0.961321,0.074474,0.849142,1.176158,0
291,3134,4,77672,14611,0.841672,0.998725,0.038784,0.998725,0.961216,0.074669,0.846837,1.17936,0
292,3134,4,77648,14635,0.841412,0.998725,0.038796,0.998725,0.961204,0.07469,0.846585,1.17971,0
293,3134,4,77477,14806,0.839559,0.998725,0.038878,0.998725,0.961122,0.074843,0.844793,1.182213,0
294,3134,4,77448,14835,0.839244,0.998725,0.038892,0.998725,0.961108,0.074869,0.844489,1.182638,0
295,3134,4,77293,14990,0.837565,0.998725,0.038967,0.998725,0.961033,0.075007,0.842865,1.184918,0
296,3134,4,77238,15045,0.836969,0.998725,0.038994,0.998725,0.961006,0.075057,0.842288,1.185728,0
297,3134,4,77101,15182,0.835484,0.998725,0.03906,0.998725,0.96094,0.07518,0.840853,1.187753,0
298,3133,5,77044,15239,0.834867,0.998407,0.039076,0.998407,0.960924,0.075209,0.840245,1.188233,0
299,3133,5,76941,15342,0.833751,0.998407,0.039126,0.998407,0.960874,0.075302,0.839165,1.189761,0
300,3133,5,76885,15398,0.833144,0.998407,0.039154,0.998407,0.960846,0.075352,0.838579,1.190594,0
301,3133,5,76722,15561,0.831377,0.998407,0.039234,0.998407,0.960766,0.0755,0.83687,1.193024,0
302,3133,5,76711,15572,0.831258,0.998407,0.039239,0.998407,0.960761,0.07551,0.836755,1.193189,0
303,3133,5,76605,15678,0.83011,0.998407,0.039291,0.998407,0.960709,0.075607,0.835644,1.194775,0
304,3133,5,76554,15729,0.829557,0.998407,0.039316,0.998407,0.960684,0.075653,0.83511,1.19554,0
305,3133,5,76349,15934,0.827335,0.998407,0.039418,0.998407,0.960582,0.075841,0.832961,1.198623,0
306,3133,5,76331,15952,0.82714,0.998407,0.039427,0.998407,0.960573,0.075858,0.832773,1.198895,0
307,3133,5,76169,16114,0.825385,0.998407,0.039507,0.998407,0.960493,0.076007,0.831075,1.201344,0
308,3133,5,76146,16137,0.825136,0.998407,0.039519,0.998407,0.960481,0.076028,0.830834,1.201692,0
309,3133,5,75998,16285,0.823532,0.998407,0.039593,0.998407,0.960407,0.076165,0.829283,1.20394,0
310,3133,5,75962,16321,0.823142,0.998407,0.039611,0.998407,0.960389,0.076198,0.828906,1.204488,0
311,3132,6,75837,16446,0.821787,0.998088,0.039661,0.998088,0.960339,0.076291,0.827585,1.206025,0
312,3132,6,75794,16489,0.821321,0.998088,0.039683,0.998088,0.960317,0.076331,0.827134,1.206682,0
313,3132,6,75599,16684,0.819208,0.998088,0.039781,0.998088,0.960219,0.076512,0.825091,1.20967,0
314,3131,7,75522,16761,0.818374,0.997769,0.039808,0.997769,0.960192,0.076561,0.824273,1.210483,0
315,3131,7,75363,16920,0.816651,0.997769,0.039888,0.997769,0.960112,0.07671,0.822607,1.212935,0
316,3131,7,75333,16950,0.816326,0.997769,0.039904,0.997769,0.960096,0.076738,0.822293,1.213399,0
317,3131,7,75101,17182,0.813812,0.997769,0.040022,0.997769,0.959978,0.076957,0.819861,1.216997,0
318,3131,7,75015,17268,0.81288,0.997769,0.040066,0.997769,0.959934,0.077039,0.81896,1.218337,0
319,3131,7,74817,17466,0.810734,0.997769,0.040168,0.997769,0.959832,0.077227,0.816885,1.221431,0
320,3131,7,74767,17516,0.810193,0.997769,0.040194,0.997769,0.959806,0.077274,0.816361,1.222215,0
321,3131,7,74632,17651,0.80873,0.997769,0.040263,0.997769,0.959737,0.077403,0.814946,1.224337,0
322,3131,7,74619,17664,0.808589,0.997769,0.04027,0.997769,0.95973,0.077416,0.81481,1.224542,0
323,3131,7,74317,17966,0.805316,0.997769,0.040427,0.997769,0.959573,0.077706,0.811645,1.229317,0
324,3131,7,74294,17989,0.805067,0.997769,0.040439,0.997769,0.959561,0.077728,0.811404,1.229682,0
325,3129,9,73927,18356,0.80109,0.997132,0.040607,0.997132,0.959393,0.078036,0.807537,1.234782,0
326,3129,9,73863,18420,0.800397,0.997132,0.040641,0.997132,0.959359,0.078098,0.806866,1.235808,0
327,3129,9,73587,18696,0.797406,0.997132,0.040787,0.997132,0.959213,0.078368,0.803974,1.240254,0
328,3129,9,73511,18772,0.796582,0.997132,0.040827,0.997132,0.959173,0.078443,0.803177,1.241484,0
329,3129,9,73336,18947,0.794686,0.997132,0.040921,0.997132,0.959079,0.078615,0.801344,1.244325,0
330,3129,9,73276,19007,0.794036,0.997132,0.040953,0.997132,0.959047,0.078674,0.800715,1.245302,0
331,3129,9,73119,19164,0.792334,0.997132,0.041037,0.997132,0.958963,0.07883,0.799069,1.247867,0
332,3129,9,73015,19268,0.791207,0.997132,0.041093,0.997132,0.958907,0.078933,0.797979,1.249571,0
333,3129,9,72740,19543,0.788228,0.997132,0.041242,0.997132,0.958758,0.079208,0.795098,1.2541,0
334,3129,9,72723,19560,0.788043,0.997132,0.041251,0.997132,0.958749,0.079225,0.794919,1.254381,0
335,3128,10,72351,19932,0.784012,0.996813,0.041442,0.996813,0.958558,0.079576,0.79101,1.260177,0
336,3128,10,72276,20007,0.7832,0.996813,0.041483,0.996813,0.958517,0.079652,0.790224,1.261431,0
337,3128,10,71987,20296,0.780068,0.996813,0.041643,0.996813,0.958357,0.079946,0.787196,1.266284,0
338,3127,11,71926,20357,0.779407,0.996495,0.041664,0.996495,0.958336,0.079984,0.786546,1.266925,0
339,3127,11,71694,20589,0.776893,0.996495,0.041793,0.996495,0.958207,0.080222,0.784115,1.270853,0
340,3127,11,71630,20653,0.776199,0.996495,0.041829,0.996495,0.958171,0.080288,0.783444,1.271941,0
341,3127,11,71283,21000,0.772439,0.996495,0.042024,0.996495,0.957976,0.080647,0.779807,1.277873,0
342,3127,11,71169,21114,0.771204,0.996495,0.042088,0.996495,0.957912,0.080766,0.778613,1.279833,0
343,3127,11,70869,21414,0.767953,0.996495,0.042259,0.996495,0.957741,0.08108,0.775469,1.285022,0
344,3127,11,70808,21475,0.767292,0.996495,0.042294,0.996495,0.957706,0.081144,0.774829,1.286082,0
345,3126,12,70566,21717,0.76467,0.996176,0.04242,0.996176,0.95758,0.081374,0.772283,1.289911,0
346,3126,12,70496,21787,0.763911,0.996176,0.04246,0.996176,0.95754,0.081449,0.771549,1.291137,0
347,3126,12,70299,21984,0.761776,0.996176,0.042574,0.996176,0.957426,0.081658,0.769485,1.294601,0
348,3126,12,70197,22086,0.760671,0.996176,0.042633,0.996176,0.957367,0.081767,0.768416,1.296402,0
349,3126,12,69828,22455,0.756672,0.996176,0.042849,0.996176,0.957151,0.082164,0.764549,1.302959,0
350,3126,12,69792,22491,0.756282,0.996176,0.04287,0.996176,0.95713,0.082203,0.764171,1.303603,0
351,3125,13,69355,22928,0.751547,0.995857,0.043115,0.995857,0.956885,0.082652,0.759581,1.311061,0
352,3125,13,69250,23033,0.750409,0.995857,0.043178,0.995857,0.956822,0.082767,0.758481,1.312963,0
353,3125,13,68803,23480,0.745565,0.995857,0.043446,0.995857,0.956554,0.08326,0.753796,1.321122,0
354,3124,14,68710,23573,0.744558,0.995539,0.043489,0.995539,0.956511,0.083338,0.752811,1.322428,0
355,3124,14,68278,24005,0.739876,0.995539,0.043752,0.995539,0.956248,0.083821,0.748284,1.330429,0
356,3124,14,68192,24091,0.738944,0.995539,0.043805,0.995539,0.956195,0.083918,0.747383,1.332033,0
357,3123,15,67705,24578,0.733667,0.99522,0.044093,0.99522,0.955907,0.084444,0.742268,1.340782,0
358,3122,16,67578,24705,0.732291,0.994901,0.044158,0.994901,0.955842,0.084564,0.740927,1.342779,0
359,3122,16,67121,25162,0.727339,0.994901,0.044446,0.994901,0.955554,0.08509,0.736138,1.351515,0
360,3121,17,66951,25332,0.725497,0.994583,0.04454,0.994583,0.95546,0.085262,0.734346,1.354379,0
361,3121,17,66542,25741,0.721065,0.994583,0.044801,0.994583,0.955199,0.085741,0.730059,1.362331,0
362,3121,17,66403,25880,0.719558,0.994583,0.044891,0.994583,0.955109,0.085905,0.728603,1.365055,0
363,3121,17,65951,26332,0.71466,0.994583,0.045185,0.994583,0.954815,0.086442,0.723866,1.373987,0
364,3121,17,65800,26483,0.713024,0.994583,0.045284,0.994583,0.954716,0.086623,0.722283,1.376998,0
365,3121,17,65402,26881,0.708711,0.994583,0.045547,0.994583,0.954453,0.087105,0.718112,1.384996,0
366,3121,17,65364,26919,0.708299,0.994583,0.045572,0.994583,0.954428,0.087151,0.717714,1.385764,0
367,3121,17,64918,27365,0.703467,0.994583,0.045871,0.994583,0.954129,0.087697,0.71304,1.394848,0
368,3121,17,64764,27519,0.701798,0.994583,0.045975,0.994583,0.954025,0.087887,0.711426,1.398012,0
369,3121,17,64311,27972,0.696889,0.994583,0.046284,0.994583,0.953716,0.088451,0.706679,1.407404,0
370,3121,17,64188,28095,0.695556,0.994583,0.046368,0.994583,0.953632,0.088606,0.70539,1.409976,0
371,3121,17,63731,28552,0.690604,0.994583,0.046685,0.994583,0.953315,0.089184,0.7006,1.419614,0
372,3121,17,63567,28716,0.688827,0.994583,0.0468,0.994583,0.9532,0.089394,0.698882,1.423106,0
373,3121,17,63017,29266,0.682867,0.994583,0.047189,0.994583,0.952811,0.090103,0.693118,1.43494,0
374,3121,17,62911,29372,0.681718,0.994583,0.047265,0.994583,0.952735,0.090241,0.692007,1.437243,0
375,3119,19,62340,29943,0.675531,0.993945,0.047648,0.993945,0.952352,0.090937,0.686002,1.448895,0
376,3119,19,62177,30106,0.673764,0.993945,0.047767,0.993945,0.952233,0.091154,0.684294,1.452512,0
377,3117,21,61522,30761,0.666667,0.993308,0.048222,0.993308,0.951778,0.091978,0.677409,1.466335,0
378,3117,21,61352,30931,0.664825,0.993308,0.048349,0.993308,0.951651,0.092209,0.675627,1.470202,0
379,3116,22,60514,31769,0.655744,0.992989,0.048971,0.992989,0.951029,0.093338,0.666834,1.489109,0
380,3115,23,60329,31954,0.653739,0.99267,0.049098,0.99267,0.950902,0.093569,0.664885,1.492996,0.000001
381,3114,24,59716,32567,0.647096,0.992352,0.049562,0.992352,0.950438,0.094409,0.65845,1.507102,0.000001
382,3114,24,59525,32758,0.645027,0.992352,0.049713,0.992352,0.950287,0.094684,0.656449,1.511697,0.000001
383,3113,25,58746,33537,0.636585,0.992033,0.050324,0.992033,0.949676,0.095789,0.648274,1.530267,0.000001
384,3113,25,58625,33658,0.635274,0.992033,0.050423,0.992033,0.949577,0.095968,0.647006,1.533266,0.000001
385,3111,27,57834,34449,0.626703,0.991396,0.051046,0.991396,0.948954,0.097093,0.638696,1.552219,0.000001
386,3111,27,57611,34672,0.624286,0.991396,0.051233,0.991396,0.948767,0.097432,0.636359,1.557919,0.000001
387,3109,29,56693,35590,0.614339,0.990758,0.051988,0.990758,0.948012,0.098793,0.626717,1.58087,0.000001
388,3109,29,56465,35818,0.611868,0.990758,0.052187,0.990758,0.947813,0.099152,0.624328,1.58692,0.000001
389,3109,29,55730,36553,0.603903,0.990758,0.052839,0.990758,0.947161,0.100328,0.616625,1.606743,0.000001
390,3108,30,55520,36763,0.601628,0.99044,0.053012,0.99044,0.946988,0.100638,0.614414,1.612007,0.000001
391,3108,30,54760,37523,0.593392,0.99044,0.053708,0.99044,0.946292,0.101892,0.606449,1.633178,0.000001
392,3107,31,54562,37721,0.591246,0.990121,0.053876,0.990121,0.946124,0.102192,0.604364,1.638287,0.000001
393,3106,32,53801,38482,0.583,0.989802,0.05458,0.989802,0.94542,0.103456,0.596378,1.659689,0.000001
394,3106,32,53575,38708,0.580551,0.989802,0.054798,0.989802,0.945202,0.103847,0.59401,1.666307,0.000001
395,3106,32,52820,39463,0.57237,0.989802,0.055538,0.989802,0.944462,0.105174,0.586097,1.688802,0.000001
396,3106,32,52619,39664,0.570192,0.989802,0.055738,0.989802,0.944262,0.105533,0.583991,1.694893,0.000001
397,3105,33,51739,40544,0.560656,0.989484,0.056615,0.989484,0.943385,0.107102,0.574758,1.721565,0.000001
398,3104,34,51628,40655,0.559453,0.989165,0.056713,0.989165,0.943287,0.107275,0.573584,1.724533,0.000001
399,3103,35,50870,41413,0.551239,0.988846,0.057492,0.988846,0.942508,0.108666,0.56563,1.748221,0.000001
400,3103,35,50693,41590,0.549321,0.988846,0.057681,0.988846,0.942319,0.109003,0.563775,1.753973,0.000001
401,3098,40,49931,42352,0.541064,0.987253,0.058421,0.987253,0.941579,0.110314,0.555737,1.776475,0.000001
402,3096,42,49725,42558,0.538832,0.986616,0.058613,0.986616,0.941387,0.110652,0.553557,1.782319,0.000001
403,3092,46,48926,43357,0.530173,0.985341,0.059441,0.985341,0.940559,0.112118,0.545142,1.807494,0.000001
404,3092,46,48699,43584,0.527714,0.985341,0.059701,0.985341,0.940299,0.112582,0.542763,1.815416,0.000001
405,3092,46,47858,44425,0.5186,0.985341,0.060687,0.985341,0.939313,0.114332,0.53395,1.845382,0.000001
406,3092,46,47663,44620,0.516487,0.985341,0.06092,0.985341,0.93908,0.114746,0.531906,1.852472,0.000001
407,3091,47,46759,45524,0.506691,0.985022,0.062006,0.985022,0.937994,0.116668,0.522422,1.885493,0.000001
408,3091,47,46502,45781,0.503906,0.985022,0.062327,0.985022,0.937673,0.117237,0.519728,1.895264,0.000001
409,3089,49,45536,46747,0.493439,0.984385,0.063527,0.984385,0.936473,0.119352,0.509584,1.931743,0.000001
410,3089,49,45297,46986,0.490849,0.984385,0.063841,0.984385,0.936159,0.119905,0.507079,1.941285,0.000001
411,3083,55,44278,48005,0.479807,0.982473,0.065096,0.982473,0.934904,0.122101,0.496337,1.979446,0.000001
412,3082,56,43995,48288,0.47674,0.982154,0.065467,0.982154,0.934533,0.122752,0.493361,1.990742,0.000001
413,3077,61,42874,49409,0.464593,0.980561,0.066963,0.980561,0.933037,0.125364,0.481561,2.036215,0.000001
414,3077,61,42610,49673,0.461732,0.980561,0.06735,0.980561,0.93265,0.126042,0.478794,2.047981,0.000001
415,3073,65,41372,50911,0.448317,0.979286,0.069142,0.979286,0.930858,0.129164,0.465778,2.102474,0.000001
416,3072,66,41106,51177,0.445434,0.978967,0.069537,0.978967,0.930463,0.12985,0.46298,2.114493,0.000002
417,3067,71,39650,52633,0.429657,0.977374,0.071798,0.977374,0.928202,0.133769,0.447669,2.183253,0.000002
418,3066,72,39329,52954,0.426178,0.977055,0.07232,0.977055,0.92768,0.134672,0.444294,2.199118,0.000002
419,3061,77,37653,54630,0.408017,0.975462,0.075183,0.975462,0.924817,0.139606,0.426678,2.286181,0.000002
420,3057,81,37243,55040,0.403574,0.974187,0.075856,0.974187,0.924144,0.140752,0.422339,2.306648,0.000002
421,3045,93,35130,57153,0.380677,0.970363,0.079764,0.970363,0.920236,0.147411,0.400069,2.425489,0.000002
422,3045,93,34597,57686,0.374901,0.970363,0.080894,0.970363,0.919106,0.149338,0.394483,2.459833,0.000003
423,3024,114,31584,60699,0.342252,0.963671,0.087379,0.963671,0.912621,0.160229,0.362687,2.657029,0.000003
424,3019,119,30813,61470,0.333897,0.962078,0.089235,0.962078,0.910765,0.163322,0.354555,2.713479,0.000003
425,2982,156,25594,66689,0.277343,0.950287,0.104353,0.950287,0.895647,0.188056,0.299473,3.173198,0.000003
426,2977,161,24268,68015,0.262974,0.948693,0.109268,0.948693,0.890732,0.195965,0.285524,3.322638,0.000004
427,2837,301,6182,86101,0.06699,0.904079,0.314558,0.904079,0.685442,0.466727,0.094518,9.565154,0.000004
428,2799,339,1652,90631,0.017901,0.891969,0.628847,0.891969,0.371153,0.737647,0.046646,19.122133,0.001996
429,2799,339,1651,90632,0.017891,0.891969,0.628989,0.891969,0.371011,0.737744,0.046635,19.12643,0.002037
430,2799,339,1650,90633,0.01788,0.891969,0.62913,0.891969,0.37087,0.737841,0.046625,19.130729,0.004016
431,2799,339,1649,90634,0.017869,0.891969,0.629272,0.891969,0.370728,0.737938,0.046614,19.13503,0.006897
432,2799,339,1648,90635,0.017858,0.891969,0.629413,0.891969,0.370587,0.738036,0.046604,19.139333,0.007092
433,2798,340,1648,90635,0.017858,0.891651,0.62933,0.891651,0.37067,0.737869,0.046594,19.136798,0.007692
434,2797,341,1648,90635,0.017858,0.891332,0.629246,0.891332,0.370754,0.737703,0.046583,19.134262,0.008065
435,2796,342,1648,90635,0.017858,0.891013,0.629163,0.891013,0.370837,0.737536,0.046573,19.131726,0.008197
436,2796,342,1647,90636,0.017847,0.891013,0.629305,0.891013,0.370695,0.737634,0.046562,19.136032,0.008547
437,2795,343,1647,90636,0.017847,0.890695,0.629221,0.890695,0.370779,0.737467,0.046552,19.133494,0.00885
438,2795,343,1645,90638,0.017826,0.890695,0.629505,0.890695,0.370495,0.737662,0.046531,19.142113,0.009009
439,2795,343,1644,90639,0.017815,0.890695,0.629646,0.890695,0.370354,0.737759,0.04652,19.146425,0.009524
440,2795,343,1643,90640,0.017804,0.890695,0.629788,0.890695,0.370212,0.737856,0.04651,19.150739,0.010638
441,2795,343,1641,90642,0.017782,0.890695,0.630072,0.890695,0.369928,0.738051,0.046489,19.159373,0.011364
442,2793,345,1641,90642,0.017782,0.890057,0.629905,0.890057,0.370095,0.737718,0.046468,19.154299,0.012195
443,2793,345,1639,90644,0.017761,0.890057,0.63019,0.890057,0.36981,0.737913,0.046447,19.162943,0.012658
444,2793,345,1638,90645,0.01775,0.890057,0.630332,0.890057,0.369668,0.73801,0.046436,19.167268,0.016394
445,2793,345,1637,90646,0.017739,0.890057,0.630474,0.890057,0.369526,0.738108,0.046426,19.171594,0.016667
446,2793,345,1636,90647,0.017728,0.890057,0.630616,0.890057,0.369384,0.738205,0.046415,19.175923,0.016949
447,2793,345,1635,90648,0.017717,0.890057,0.630759,0.890057,0.369241,0.738303,0.046405,19.180254,0.017242
448,2793,345,1634,90649,0.017706,0.890057,0.630901,0.890057,0.369099,0.738401,0.046394,19.184586,0.017544
449,2793,345,1633,90650,0.017696,0.890057,0.631044,0.890057,0.368956,0.738498,0.046384,19.188921,0.017857
450,2793,345,1632,90651,0.017685,0.890057,0.631186,0.890057,0.368814,0.738596,0.046373,19.193257,0.018182
451,2791,347,1632,90651,0.017685,0.88942,0.63102,0.88942,0.36898,0.738262,0.046352,19.188186,0.018182
452,2791,347,1631,90652,0.017674,0.88942,0.631162,0.88942,0.368838,0.73836,0.046342,19.192525,0.019608
453,2790,348,1631,90652,0.017674,0.889101,0.631079,0.889101,0.368921,0.738193,0.046332,19.189988,0.019608
454,2790,348,1630,90653,0.017663,0.889101,0.631222,0.889101,0.368778,0.738291,0.046321,19.19433,0.02
455,2790,348,1629,90654,0.017652,0.889101,0.631365,0.889101,0.368635,0.738388,0.046311,19.198674,0.020834
456,2790,348,1628,90655,0.017641,0.889101,0.631507,0.889101,0.368493,0.738486,0.0463,19.203019,0.022727
457,2789,349,1628,90655,0.017641,0.888783,0.631424,0.888783,0.368576,0.738319,0.04629,19.200482,0.022728
458,2789,349,1627,90656,0.017631,0.888783,0.631567,0.888783,0.368433,0.738417,0.046279,19.20483,0.02439
459,2789,349,1626,90657,0.01762,0.888783,0.63171,0.888783,0.36829,0.738514,0.046269,19.20918,0.024391
460,2789,349,1625,90658,0.017609,0.888783,0.631853,0.888783,0.368147,0.738612,0.046258,19.213532,0.026316
461,2789,349,1624,90659,0.017598,0.888783,0.631996,0.888783,0.368004,0.73871,0.046248,19.217886,0.027027
462,2787,351,1623,90660,0.017587,0.888145,0.631973,0.888145,0.368027,0.738474,0.046216,19.217169,0.029412
463,2787,351,1621,90662,0.017566,0.888145,0.63226,0.888145,0.36774,0.738669,0.046195,19.225888,0.030303
464,2786,352,1621,90662,0.017566,0.887827,0.632176,0.887827,0.367824,0.738502,0.046185,19.223351,0.030303
465,2786,352,1620,90663,0.017555,0.887827,0.63232,0.887827,0.36768,0.7386,0.046174,19.227714,0.03125
466,2785,353,1620,90663,0.017555,0.887508,0.632236,0.887508,0.367764,0.738433,0.046164,19.225175,0.032258
467,2785,353,1619,90664,0.017544,0.887508,0.63238,0.887508,0.36762,0.738531,0.046153,19.229541,0.033334
468,2784,354,1619,90664,0.017544,0.887189,0.632296,0.887189,0.367704,0.738364,0.046143,19.227002,0.033334
469,2783,355,1619,90664,0.017544,0.886871,0.632213,0.886871,0.367787,0.738196,0.046132,19.224462,0.034483
470,2781,357,1619,90664,0.017544,0.886233,0.632045,0.886233,0.367955,0.737862,0.046111,19.219378,0.035715
471,2780,358,1619,90664,0.017544,0.885915,0.631962,0.885915,0.368038,0.737694,0.046101,19.216835,0.036364
472,2779,359,1619,90664,0.017544,0.885596,0.631878,0.885596,0.368122,0.737527,0.04609,19.21429,0.037037
473,2777,361,1618,90665,0.017533,0.884959,0.631854,0.884959,0.368146,0.737289,0.046059,19.213568,0.037037
474,2777,361,1617,90666,0.017522,0.884959,0.631998,0.884959,0.368002,0.737387,0.046049,19.217941,0.04
475,2777,361,1605,90678,0.017392,0.884959,0.633729,0.884959,0.366271,0.738564,0.045923,19.270569,0.04
476,2776,362,1604,90679,0.017381,0.88464,0.63379,0.88464,0.36621,0.738494,0.045902,19.272426,0.041667
477,2776,362,1598,90685,0.017316,0.88464,0.634659,0.88464,0.365341,0.739084,0.045839,19.298862,0.043479
478,2774,364,1597,90686,0.017305,0.884003,0.634637,0.884003,0.365363,0.738847,0.045808,19.298194,0.045455
479,2774,364,1589,90694,0.017219,0.884003,0.635801,0.884003,0.364199,0.739635,0.045724,19.333579,0.04762
480,2773,365,1586,90697,0.017186,0.883684,0.636155,0.883684,0.363845,0.739763,0.045682,19.344345,0.050001
481,2772,366,1583,90700,0.017154,0.883365,0.63651,0.883365,0.36349,0.739891,0.04564,19.35513,0.052632
482,2771,367,1573,90710,0.017045,0.883047,0.637891,0.883047,0.362109,0.740711,0.045525,19.397141,0.055556
483,2769,369,1568,90715,0.016991,0.882409,0.63846,0.882409,0.36154,0.74087,0.045451,19.414426,0.055556
484,2766,372,1560,90723,0.016905,0.881453,0.63939,0.881453,0.36061,0.741158,0.045336,19.442705,0.055556
