@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
38995,800,2338,54,92229,0.000585,0.254939,0.936768,0.254939,0.063232,0.400802,0.00895,28.485454,0.920692
38996,800,2338,53,92230,0.000574,0.254939,0.937866,0.254939,0.062134,0.400902,0.008939,28.518848,0.921452
38997,791,2347,53,92230,0.000574,0.252071,0.937204,0.252071,0.062796,0.397288,0.008845,28.498701,0.921841
38998,790,2348,53,92230,0.000574,0.251753,0.937129,0.251753,0.062871,0.396885,0.008835,28.496436,0.921861
38999,790,2348,52,92231,0.000563,0.251753,0.938242,0.251753,0.061758,0.396985,0.008824,28.530279,0.923476
39000,789,2349,52,92231,0.000563,0.251434,0.938169,0.251434,0.061831,0.396582,0.008814,28.528046,0.923721
39001,789,2349,51,92232,0.000553,0.251434,0.939286,0.251434,0.060714,0.396682,0.008803,28.562008,0.923956
39002,787,2351,51,92232,0.000553,0.250797,0.939141,0.250797,0.060859,0.395875,0.008782,28.557602,0.924245
39003,784,2354,51,92232,0.000553,0.249841,0.938922,0.249841,0.061078,0.394664,0.008751,28.550953,0.924515
39004,783,2355,51,92232,0.000553,0.249522,0.938849,0.249522,0.061151,0.39426,0.00874,28.548726,0.924638
39005,782,2356,51,92232,0.000553,0.249203,0.938776,0.249203,0.061224,0.393855,0.00873,28.546494,0.92476
39006,782,2356,50,92233,0.000542,0.249203,0.939904,0.249203,0.060096,0.393955,0.008719,28.580805,0.925131
39007,781,2357,50,92233,0.000542,0.248885,0.939832,0.248885,0.060168,0.39355,0.008709,28.578606,0.926333
39008,780,2358,50,92233,0.000542,0.248566,0.939759,0.248566,0.060241,0.393145,0.008698,28.576401,0.926366
39009,779,2359,50,92233,0.000542,0.248247,0.939686,0.248247,0.060314,0.39274,0.008688,28.574192,0.926453
39010,778,2360,50,92233,0.000542,0.247929,0.939614,0.247929,0.060386,0.392335,0.008677,28.571977,0.926476
39011,777,2361,50,92233,0.000542,0.24761,0.939541,0.24761,0.060459,0.391929,0.008667,28.569756,0.926619
39012,777,2361,49,92234,0.000531,0.24761,0.940678,0.24761,0.059322,0.392028,0.008656,28.604344,0.926652
39013,776,2362,49,92234,0.000531,0.247291,0.940606,0.247291,0.059394,0.391623,0.008646,28.602158,0.926674
39014,775,2363,49,92234,0.000531,0.246973,0.940534,0.246973,0.059466,0.391217,0.008635,28.599966,0.926746
39015,774,2364,49,92234,0.000531,0.246654,0.940462,0.246654,0.059538,0.39081,0.008625,28.597769,0.926752
39016,773,2365,49,92234,0.000531,0.246335,0.940389,0.246335,0.059611,0.390404,0.008614,28.595566,0.926846
39017,772,2366,49,92234,0.000531,0.246017,0.940317,0.246017,0.059683,0.389997,0.008604,28.593358,0.926846
39018,771,2367,49,92234,0.000531,0.245698,0.940244,0.245698,0.059756,0.389591,0.008593,28.591145,0.92694
39019,771,2367,48,92235,0.00052,0.245698,0.941392,0.245698,0.058608,0.389689,0.008583,28.626055,0.927022
39020,770,2368,48,92235,0.00052,0.245379,0.94132,0.245379,0.05868,0.389282,0.008573,28.623876,0.927522
39021,769,2369,48,92235,0.00052,0.245061,0.941248,0.245061,0.058752,0.388875,0.008562,28.621692,0.927527
39022,769,2369,47,92236,0.000509,0.245061,0.942402,0.245061,0.057598,0.388973,0.008552,28.656768,0.927695
39023,768,2370,47,92236,0.000509,0.244742,0.942331,0.244742,0.057669,0.388566,0.008541,28.654619,0.928555
39024,768,2370,46,92237,0.000498,0.244742,0.943489,0.244742,0.056511,0.388664,0.008531,28.689821,0.92862
39025,767,2371,46,92237,0.000498,0.244423,0.943419,0.244423,0.056581,0.388256,0.00852,28.687707,0.928818
39026,767,2371,45,92238,0.000488,0.244423,0.944581,0.244423,0.055419,0.388354,0.00851,28.723037,0.928961
39027,767,2371,44,92239,0.000477,0.244423,0.945746,0.244423,0.054254,0.388453,0.008499,28.758454,0.929445
39028,766,2372,44,92239,0.000477,0.244105,0.945679,0.244105,0.054321,0.388045,0.008489,28.756417,0.931167
39029,766,2372,43,92240,0.000466,0.244105,0.946848,0.244105,0.053152,0.388143,0.008478,28.791963,0.931423
39030,765,2373,43,92240,0.000466,0.243786,0.946782,0.243786,0.053218,0.387734,0.008468,28.789962,0.931424
39031,764,2374,43,92240,0.000466,0.243467,0.946716,0.243467,0.053284,0.387326,0.008457,28.787957,0.931495
39032,761,2377,43,92240,0.000466,0.242511,0.946517,0.242511,0.053483,0.386098,0.008426,28.781911,0.931507
39033,760,2378,43,92240,0.000466,0.242192,0.946451,0.242192,0.053549,0.385689,0.008415,28.779886,0.932473
39034,759,2379,43,92240,0.000466,0.241874,0.946384,0.241874,0.053616,0.385279,0.008405,28.777856,0.932549
39035,759,2379,42,92241,0.000455,0.241874,0.947566,0.241874,0.052434,0.385377,0.008394,28.813783,0.933194
39036,757,2381,42,92241,0.000455,0.241236,0.947434,0.241236,0.052566,0.384557,0.008373,28.809792,0.933625
39037,756,2382,42,92241,0.000455,0.240918,0.947368,0.240918,0.052632,0.384146,0.008363,28.807789,0.933628
39038,754,2384,42,92241,0.000455,0.24028,0.947236,0.24028,0.052764,0.383325,0.008342,28.803768,0.93375
39039,753,2385,42,92241,0.000455,0.239962,0.94717,0.239962,0.05283,0.382914,0.008331,28.80175,0.933914
39040,752,2386,42,92241,0.000455,0.239643,0.947103,0.239643,0.052897,0.382503,0.008321,28.799726,0.934385
39041,752,2386,41,92242,0.000444,0.239643,0.948298,0.239643,0.051702,0.3826,0.008311,28.836044,0.934995
39042,752,2386,39,92244,0.000423,0.239643,0.950695,0.239643,0.049305,0.382795,0.00829,28.908954,0.935621
39043,751,2387,39,92244,0.000423,0.239324,0.950633,0.239324,0.049367,0.382383,0.008279,28.907056,0.935648
39044,750,2388,39,92244,0.000423,0.239006,0.95057,0.239006,0.04943,0.381971,0.008269,28.905154,0.935675
39045,749,2389,39,92244,0.000423,0.238687,0.950508,0.238687,0.049492,0.381559,0.008258,28.903246,0.935756
39046,747,2391,39,92244,0.000423,0.23805,0.950382,0.23805,0.049618,0.380734,0.008237,28.899417,0.936113
39047,746,2392,39,92244,0.000423,0.237731,0.950318,0.237731,0.049682,0.380321,0.008227,28.897495,0.936519
39048,745,2393,39,92244,0.000423,0.237412,0.950255,0.237412,0.049745,0.379908,0.008216,28.895568,0.936557
39049,738,2400,39,92244,0.000423,0.235182,0.949807,0.235182,0.050193,0.377011,0.008143,28.88194,0.937031
39050,735,2403,39,92244,0.000423,0.234226,0.949612,0.234226,0.050388,0.375767,0.008111,28.876025,0.937124
39051,735,2403,38,92245,0.000412,0.234226,0.950841,0.234226,0.049159,0.375863,0.008101,28.91338,0.937179
39052,733,2405,38,92245,0.000412,0.233588,0.950713,0.233588,0.049287,0.375032,0.00808,28.909503,0.937349
39053,732,2406,37,92246,0.000401,0.23327,0.951886,0.23327,0.048114,0.374712,0.008059,28.945147,0.937417
39054,731,2407,37,92246,0.000401,0.232951,0.951823,0.232951,0.048177,0.374296,0.008049,28.943242,0.937984
39055,731,2407,36,92247,0.00039,0.232951,0.953064,0.232951,0.046936,0.374392,0.008038,28.980978,0.938121
39056,730,2408,36,92247,0.00039,0.232632,0.953003,0.232632,0.046997,0.373975,0.008028,28.979115,0.93856
39057,729,2409,36,92247,0.00039,0.232314,0.952941,0.232314,0.047059,0.373559,0.008017,28.977247,0.938809
39058,728,2410,36,92247,0.00039,0.231995,0.95288,0.231995,0.04712,0.373142,0.008007,28.975374,0.93882
39059,727,2411,36,92247,0.00039,0.231676,0.952818,0.231676,0.047182,0.372725,0.007996,28.973496,0.938831
39060,725,2413,36,92247,0.00039,0.231039,0.952694,0.231039,0.047306,0.37189,0.007975,28.969725,0.93885
39061,724,2414,36,92247,0.00039,0.23072,0.952632,0.23072,0.047368,0.371473,0.007965,28.967832,0.938867
39062,716,2422,36,92247,0.00039,0.228171,0.952128,0.228171,0.047872,0.368123,0.007881,28.952509,0.938908
39063,708,2430,36,92247,0.00039,0.225621,0.951613,0.225621,0.048387,0.36476,0.007797,28.936856,0.939032
39064,708,2430,35,92248,0.000379,0.225621,0.952894,0.225621,0.047106,0.364854,0.007787,28.975802,0.939039
39065,708,2430,34,92249,0.000368,0.225621,0.954178,0.225621,0.045822,0.364948,0.007776,29.014853,0.939896
39066,707,2431,34,92249,0.000368,0.225303,0.954116,0.225303,0.045884,0.364527,0.007766,29.012973,0.940552
39067,706,2432,34,92249,0.000368,0.224984,0.954054,0.224984,0.045946,0.364105,0.007755,29.011087,0.940765
39068,705,2433,34,92249,0.000368,0.224665,0.953992,0.224665,0.046008,0.363683,0.007745,29.009197,0.941444
39069,705,2433,33,92250,0.000358,0.224665,0.955285,0.224665,0.044715,0.363777,0.007734,29.048505,0.942002
39070,704,2434,33,92250,0.000358,0.224347,0.955224,0.224347,0.044776,0.363355,0.007724,29.04666,0.942155
39071,703,2435,33,92250,0.000358,0.224028,0.955163,0.224028,0.044837,0.362932,0.007713,29.04481,0.942163
39072,702,2436,33,92250,0.000358,0.223709,0.955102,0.223709,0.044898,0.36251,0.007703,29.042955,0.942216
39073,701,2437,33,92250,0.000358,0.223391,0.955041,0.223391,0.044959,0.362087,0.007692,29.041095,0.942462
39074,700,2438,33,92250,0.000358,0.223072,0.95498,0.223072,0.04502,0.361664,0.007682,29.03923,0.942471
39075,699,2439,33,92250,0.000358,0.222753,0.954918,0.222753,0.045082,0.36124,0.007671,29.037359,0.944062
39076,698,2440,33,92250,0.000358,0.222435,0.954856,0.222435,0.045144,0.360817,0.007661,29.035484,0.944553
39077,696,2442,33,92250,0.000358,0.221797,0.954733,0.221797,0.045267,0.359969,0.00764,29.031718,0.94501
39078,695,2443,33,92250,0.000358,0.221479,0.95467,0.221479,0.04533,0.359545,0.007629,29.029827,0.945178
39079,694,2444,33,92250,0.000358,0.22116,0.954608,0.22116,0.045392,0.35912,0.007619,29.027931,0.94519
39080,693,2445,33,92250,0.000358,0.220841,0.954545,0.220841,0.045455,0.358696,0.007608,29.02603,0.945221
39081,692,2446,33,92250,0.000358,0.220523,0.954483,0.220523,0.045517,0.358271,0.007598,29.024123,0.945472
39082,691,2447,33,92250,0.000358,0.220204,0.95442,0.220204,0.04558,0.357846,0.007587,29.022212,0.945474
39083,690,2448,33,92250,0.000358,0.219885,0.954357,0.219885,0.045643,0.35742,0.007577,29.020295,0.945526
39084,686,2452,33,92250,0.000358,0.218611,0.954103,0.218611,0.045897,0.355717,0.007535,29.012573,0.94554
39085,684,2454,33,92250,0.000358,0.217973,0.953975,0.217973,0.046025,0.354864,0.007514,29.00868,0.945697
39086,683,2455,33,92250,0.000358,0.217655,0.953911,0.217655,0.046089,0.354437,0.007504,29.006726,0.945864
39087,674,2464,33,92250,0.000358,0.214786,0.953324,0.214786,0.046676,0.350585,0.007409,28.988885,0.945913
39088,673,2465,33,92250,0.000358,0.214468,0.953258,0.214468,0.046742,0.350156,0.007399,28.986874,0.945949
39089,673,2465,32,92251,0.000347,0.214468,0.95461,0.214468,0.04539,0.350247,0.007388,29.02799,0.94609
39090,672,2466,32,92251,0.000347,0.214149,0.954545,0.214149,0.045455,0.349818,0.007378,29.02603,0.946285
39091,671,2467,32,92251,0.000347,0.21383,0.954481,0.21383,0.045519,0.349388,0.007367,29.024064,0.949449
39092,670,2468,32,92251,0.000347,0.213512,0.954416,0.213512,0.045584,0.348958,0.007357,29.022092,0.949513
39093,669,2469,32,92251,0.000347,0.213193,0.954351,0.213193,0.045649,0.348528,0.007346,29.020115,0.949729
39094,668,2470,32,92251,0.000347,0.212874,0.954286,0.212874,0.045714,0.348098,0.007336,29.018132,0.949948
39095,667,2471,32,92251,0.000347,0.212556,0.95422,0.212556,0.04578,0.347667,0.007325,29.016143,0.951273
39096,667,2471,31,92252,0.000336,0.212556,0.955587,0.212556,0.044413,0.347758,0.007315,29.057713,0.951495
39097,667,2471,30,92253,0.000325,0.212556,0.956958,0.212556,0.043042,0.347849,0.007304,29.099403,0.95177
39098,665,2473,30,92253,0.000325,0.211918,0.956835,0.211918,0.043165,0.346987,0.007284,29.095637,0.951793
39099,664,2474,30,92253,0.000325,0.2116,0.956772,0.2116,0.043228,0.346555,0.007273,29.093745,0.951824
39100,663,2475,30,92253,0.000325,0.211281,0.95671,0.211281,0.04329,0.346124,0.007263,29.091849,0.951963
39101,662,2476,30,92253,0.000325,0.210962,0.956647,0.210962,0.043353,0.345692,0.007252,29.089946,0.953163
39102,661,2477,30,92253,0.000325,0.210644,0.956585,0.210644,0.043415,0.34526,0.007242,29.088039,0.953246
39103,661,2477,29,92254,0.000314,0.210644,0.957971,0.210644,0.042029,0.34535,0.007231,29.130195,0.954037
39104,660,2478,29,92254,0.000314,0.210325,0.95791,0.210325,0.04209,0.344918,0.007221,29.12834,0.95432
39105,659,2479,29,92254,0.000314,0.210006,0.957849,0.210006,0.042151,0.344485,0.00721,29.12648,0.9544
39106,658,2480,29,92254,0.000314,0.209688,0.957787,0.209688,0.042213,0.344052,0.0072,29.124614,0.95473
39107,657,2481,29,92254,0.000314,0.209369,0.957726,0.209369,0.042274,0.343619,0.007189,29.122743,0.954816
39108,656,2482,29,92254,0.000314,0.20905,0.957664,0.20905,0.042336,0.343186,0.007179,29.120866,0.954922
39109,652,2486,29,92254,0.000314,0.207776,0.957416,0.207776,0.042584,0.341451,0.007137,29.113305,0.955056
39110,650,2488,29,92254,0.000314,0.207138,0.95729,0.207138,0.04271,0.340582,0.007116,29.109491,0.955111
39111,649,2489,29,92254,0.000314,0.20682,0.957227,0.20682,0.042773,0.340147,0.007105,29.107575,0.955698
39112,648,2490,29,92254,0.000314,0.206501,0.957164,0.206501,0.042836,0.339712,0.007095,29.105654,0.955795
39113,647,2491,29,92254,0.000314,0.206182,0.957101,0.206182,0.042899,0.339276,0.007084,29.103727,0.956004
39114,647,2491,28,92255,0.000303,0.206182,0.958519,0.206182,0.041481,0.339365,0.007074,29.146844,0.956289
39115,647,2491,27,92256,0.000293,0.206182,0.959941,0.206182,0.040059,0.339454,0.007063,29.190088,0.956615
39116,645,2493,27,92256,0.000293,0.205545,0.959821,0.205545,0.040179,0.338583,0.007042,29.186463,0.956685
39117,644,2494,27,92256,0.000293,0.205226,0.959762,0.205226,0.040238,0.338146,0.007032,29.184642,0.956869
39118,643,2495,27,92256,0.000293,0.204908,0.959701,0.204908,0.040299,0.33771,0.007022,29.182816,0.956939
39119,642,2496,27,92256,0.000293,0.204589,0.959641,0.204589,0.040359,0.337273,0.007011,29.180984,0.957385
39120,641,2497,27,92256,0.000293,0.20427,0.959581,0.20427,0.040419,0.336837,0.007001,29.179147,0.957667
39121,641,2497,26,92257,0.000282,0.20427,0.961019,0.20427,0.038981,0.336925,0.00699,29.222894,0.957767
39122,639,2499,26,92257,0.000282,0.203633,0.960902,0.203633,0.039098,0.33605,0.006969,29.219329,0.957957
39123,637,2501,26,92257,0.000282,0.202996,0.960784,0.202996,0.039216,0.335175,0.006948,29.215743,0.958031
39124,636,2502,26,92257,0.000282,0.202677,0.960725,0.202677,0.039275,0.334737,0.006938,29.213941,0.958037
39125,635,2503,26,92257,0.000282,0.202358,0.960666,0.202358,0.039334,0.334298,0.006927,29.212134,0.958125
39126,634,2504,26,92257,0.000282,0.20204,0.960606,0.20204,0.039394,0.33386,0.006917,29.210322,0.958441
39127,633,2505,26,92257,0.000282,0.201721,0.960546,0.201721,0.039454,0.333421,0.006906,29.208504,0.958926
39128,624,2514,26,92257,0.000282,0.198853,0.96,0.198853,0.04,0.329461,0.006812,29.191893,0.95926
39129,623,2515,26,92257,0.000282,0.198534,0.959938,0.198534,0.040062,0.32902,0.006801,29.190019,0.959545
39130,622,2516,26,92257,0.000282,0.198215,0.959877,0.198215,0.040123,0.328579,0.006791,29.188139,0.959897
39131,619,2519,26,92257,0.000282,0.197259,0.95969,0.197259,0.04031,0.327254,0.00676,29.182464,0.960262
39132,618,2520,26,92257,0.000282,0.196941,0.959627,0.196941,0.040373,0.326811,0.006749,29.180561,0.960289
39133,617,2521,26,92257,0.000282,0.196622,0.959565,0.196622,0.040435,0.326369,0.006739,29.178651,0.96038
39134,616,2522,26,92257,0.000282,0.196303,0.959502,0.196303,0.040498,0.325926,0.006728,29.176736,0.960407
39135,615,2523,26,92257,0.000282,0.195985,0.959438,0.195985,0.040562,0.325483,0.006718,29.174815,0.960478
39136,614,2524,26,92257,0.000282,0.195666,0.959375,0.195666,0.040625,0.32504,0.006707,29.172888,0.960731
39137,613,2525,26,92257,0.000282,0.195347,0.959311,0.195347,0.040689,0.324596,0.006697,29.170955,0.960987
39138,611,2527,26,92257,0.000282,0.19471,0.959184,0.19471,0.040816,0.323709,0.006676,29.16707,0.961046
39139,610,2528,26,92257,0.000282,0.194391,0.959119,0.194391,0.040881,0.323264,0.006665,29.165118,0.961309
39140,610,2528,25,92258,0.000271,0.194391,0.96063,0.194391,0.03937,0.32335,0.006655,29.211048,0.961541
39141,609,2529,25,92258,0.000271,0.194073,0.960568,0.194073,0.039432,0.322906,0.006644,29.209159,0.963341
39142,608,2530,25,92258,0.000271,0.193754,0.960506,0.193754,0.039494,0.322461,0.006634,29.207265,0.963817
39143,607,2531,25,92258,0.000271,0.193435,0.960443,0.193435,0.039557,0.322016,0.006623,29.205365,0.963835
39144,604,2534,25,92258,0.000271,0.192479,0.960254,0.192479,0.039746,0.32068,0.006592,29.199628,0.963836
39145,603,2535,25,92258,0.000271,0.192161,0.960191,0.192161,0.039809,0.320234,0.006581,29.197703,0.963849
39146,602,2536,25,92258,0.000271,0.191842,0.960128,0.191842,0.039872,0.319788,0.006571,29.195773,0.96386
39147,601,2537,25,92258,0.000271,0.191523,0.960064,0.191523,0.039936,0.319341,0.00656,29.193836,0.963862
39148,598,2540,25,92258,0.000271,0.190567,0.959872,0.190567,0.040128,0.318001,0.006529,29.187988,0.963869
39149,597,2541,25,92258,0.000271,0.190249,0.959807,0.190249,0.040193,0.317553,0.006518,29.186026,0.963875
39150,596,2542,25,92258,0.000271,0.18993,0.959742,0.18993,0.040258,0.317106,0.006508,29.184058,0.963884
39151,592,2546,25,92258,0.000271,0.188655,0.959481,0.188655,0.040519,0.315313,0.006466,29.176122,0.963894
39152,592,2546,24,92259,0.00026,0.188655,0.961039,0.188655,0.038961,0.315397,0.006456,29.223486,0.963905
39153,591,2547,24,92259,0.00026,0.188337,0.960976,0.188337,0.039024,0.314948,0.006445,29.221559,0.963906
39154,589,2549,24,92259,0.00026,0.187699,0.960848,0.187699,0.039152,0.31405,0.006424,29.217688,0.963907
39155,587,2551,24,92259,0.00026,0.187062,0.96072,0.187062,0.03928,0.31315,0.006403,29.213791,0.963912
39156,585,2553,24,92259,0.00026,0.186424,0.960591,0.186424,0.039409,0.31225,0.006382,29.209868,0.963927
39157,584,2554,24,92259,0.00026,0.186106,0.960526,0.186106,0.039474,0.311799,0.006372,29.207897,0.963933
39158,583,2555,24,92259,0.00026,0.185787,0.960461,0.185787,0.039539,0.311348,0.006361,29.20592,0.963953
39159,582,2556,24,92259,0.00026,0.185468,0.960396,0.185468,0.039604,0.310897,0.006351,29.203936,0.963984
39160,582,2556,23,92260,0.000249,0.185468,0.961983,0.185468,0.038017,0.31098,0.00634,29.252207,0.964017
39161,582,2556,22,92261,0.000238,0.185468,0.963576,0.185468,0.036424,0.311064,0.00633,29.300638,0.964023
39162,571,2567,22,92261,0.000238,0.181963,0.962901,0.181963,0.037099,0.306084,0.006215,29.280092,0.964047
39163,570,2568,22,92261,0.000238,0.181644,0.962838,0.181644,0.037162,0.30563,0.006204,29.278187,0.964196
39164,569,2569,22,92261,0.000238,0.181326,0.962775,0.181326,0.037225,0.305176,0.006194,29.276274,0.964398
39165,568,2570,22,92261,0.000238,0.181007,0.962712,0.181007,0.037288,0.304721,0.006183,29.274356,0.96465
39166,567,2571,22,92261,0.000238,0.180688,0.962649,0.180688,0.037351,0.304266,0.006173,29.272431,0.965252
39167,561,2577,22,92261,0.000238,0.178776,0.962264,0.178776,0.037736,0.301532,0.00611,29.260742,0.965311
39168,560,2578,22,92261,0.000238,0.178458,0.962199,0.178458,0.037801,0.301075,0.006099,29.25877,0.965394
39169,559,2579,22,92261,0.000238,0.178139,0.962134,0.178139,0.037866,0.300618,0.006089,29.256792,0.965721
39170,556,2582,22,92261,0.000238,0.177183,0.961938,0.177183,0.038062,0.299247,0.006057,29.250815,0.966662
39171,556,2582,21,92262,0.000228,0.177183,0.963605,0.177183,0.036395,0.299327,0.006047,29.30151,0.966701
39172,552,2586,21,92262,0.000228,0.175908,0.963351,0.175908,0.036649,0.297494,0.006005,29.293784,0.966724
39173,551,2587,21,92262,0.000228,0.17559,0.963287,0.17559,0.036713,0.297035,0.005994,29.291836,0.966732
39174,548,2590,21,92262,0.000228,0.174634,0.963093,0.174634,0.036907,0.295657,0.005963,29.28595,0.967373
39175,547,2591,21,92262,0.000228,0.174315,0.963028,0.174315,0.036972,0.295197,0.005953,29.283974,0.967592
39176,546,2592,21,92262,0.000228,0.173996,0.962963,0.173996,0.037037,0.294737,0.005942,29.281991,0.968027
39177,545,2593,21,92262,0.000228,0.173678,0.962898,0.173678,0.037102,0.294276,0.005932,29.280002,0.968496
39178,535,2603,21,92262,0.000228,0.170491,0.96223,0.170491,0.03777,0.289659,0.005827,29.25971,0.9685
39179,534,2604,21,92262,0.000228,0.170172,0.962162,0.170172,0.037838,0.289196,0.005816,29.25764,0.969375
39180,533,2605,21,92262,0.000228,0.169853,0.962094,0.169853,0.037906,0.288732,0.005806,29.255564,0.969451
39181,533,2605,20,92263,0.000217,0.169853,0.963834,0.169853,0.036166,0.288811,0.005795,29.308467,0.969522
39182,532,2606,20,92263,0.000217,0.169535,0.963768,0.169535,0.036232,0.288347,0.005785,29.306475,0.969593
39183,528,2610,20,92263,0.000217,0.16826,0.963504,0.16826,0.036496,0.286489,0.005743,29.298433,0.969934
39184,524,2614,20,92263,0.000217,0.166985,0.963235,0.166985,0.036765,0.284628,0.005701,29.290272,0.970244
39185,524,2614,19,92264,0.000206,0.166985,0.965009,0.166985,0.034991,0.284705,0.005691,29.344214,0.970308
39186,521,2617,19,92264,0.000206,0.166029,0.964815,0.166029,0.035185,0.283306,0.005659,29.338303,0.970329
39187,519,2619,19,92264,0.000206,0.165392,0.964684,0.165392,0.035316,0.282372,0.005638,29.334325,0.970376
39188,518,2620,19,92264,0.000206,0.165073,0.964618,0.165073,0.035382,0.281905,0.005628,29.332326,0.970611
39189,517,2621,19,92264,0.000206,0.164755,0.964552,0.164755,0.035448,0.281437,0.005617,29.330318,0.971493
39190,516,2622,19,92264,0.000206,0.164436,0.964486,0.164436,0.035514,0.280969,0.005607,29.328304,0.97158
39191,515,2623,19,92264,0.000206,0.164117,0.964419,0.164117,0.035581,0.280501,0.005596,29.326281,0.97163
39192,515,2623,18,92265,0.000195,0.164117,0.966229,0.164117,0.033771,0.280577,0.005586,29.381302,0.97165
39193,514,2624,18,92265,0.000195,0.163799,0.966165,0.163799,0.033835,0.280109,0.005575,29.379372,0.971666
39194,513,2625,18,92265,0.000195,0.16348,0.966102,0.16348,0.033898,0.27964,0.005565,29.377435,0.971722
39195,513,2625,17,92266,0.000184,0.16348,0.967925,0.16348,0.032075,0.279716,0.005554,29.432864,0.97234
39196,513,2625,16,92267,0.000173,0.16348,0.969754,0.16348,0.030246,0.279793,0.005544,29.488502,0.972385
39197,513,2625,15,92268,0.000163,0.16348,0.971591,0.16348,0.028409,0.279869,0.005533,29.544352,0.973141
39198,512,2626,15,92268,0.000163,0.163161,0.971537,0.163161,0.028463,0.2794,0.005523,29.542713,0.973293
39199,502,2636,15,92268,0.000163,0.159975,0.970986,0.159975,0.029014,0.274692,0.005418,29.525972,0.973463
39200,501,2637,15,92268,0.000163,0.159656,0.97093,0.159656,0.02907,0.27422,0.005408,29.524262,0.974037
39201,500,2638,15,92268,0.000163,0.159337,0.970874,0.159337,0.029126,0.273748,0.005397,29.522545,0.974071
39202,499,2639,15,92268,0.000163,0.159018,0.970817,0.159018,0.029183,0.273275,0.005387,29.520822,0.974089
39203,497,2641,15,92268,0.000163,0.158381,0.970703,0.158381,0.029297,0.272329,0.005366,29.517356,0.974109
39204,497,2641,14,92269,0.000152,0.158381,0.972603,0.158381,0.027397,0.272403,0.005355,29.57512,0.975254
39205,496,2642,14,92269,0.000152,0.158062,0.972549,0.158062,0.027451,0.27193,0.005345,29.573486,0.975266
39206,495,2643,14,92269,0.000152,0.157744,0.972495,0.157744,0.027505,0.271456,0.005334,29.571846,0.975382
39207,493,2645,14,92269,0.000152,0.157106,0.972387,0.157106,0.027613,0.270508,0.005313,29.568547,0.975409
39208,492,2646,14,92269,0.000152,0.156788,0.972332,0.156788,0.027668,0.270033,0.005303,29.566888,0.975598
39209,492,2646,13,92270,0.000141,0.156788,0.974257,0.156788,0.025743,0.270107,0.005292,29.625436,0.975782
39210,491,2647,13,92270,0.000141,0.156469,0.974206,0.156469,0.025794,0.269632,0.005282,29.623883,0.975924
39211,490,2648,13,92270,0.000141,0.15615,0.974155,0.15615,0.025845,0.269157,0.005271,29.622323,0.975948
39212,489,2649,13,92270,0.000141,0.155832,0.974104,0.155832,0.025896,0.268681,0.005261,29.620758,0.975964
39213,488,2650,13,92270,0.000141,0.155513,0.974052,0.155513,0.025948,0.268206,0.00525,29.619186,0.975972
39214,487,2651,13,92270,0.000141,0.155194,0.974,0.155194,0.026,0.26773,0.00524,29.617608,0.976023
39215,486,2652,13,92270,0.000141,0.154876,0.973948,0.154876,0.026052,0.267253,0.005229,29.616024,0.976039
39216,486,2652,12,92271,0.00013,0.154876,0.975904,0.154876,0.024096,0.267327,0.005219,29.675494,0.97611
39217,485,2653,12,92271,0.00013,0.154557,0.975855,0.154557,0.024145,0.26685,0.005208,29.674019,0.97625
39218,484,2654,12,92271,0.00013,0.154238,0.975806,0.154238,0.024194,0.266373,0.005198,29.672539,0.976566
39219,483,2655,12,92271,0.00013,0.15392,0.975758,0.15392,0.024242,0.265896,0.005188,29.671053,0.976957
39220,480,2658,12,92271,0.00013,0.152964,0.97561,0.152964,0.02439,0.264463,0.005156,29.666558,0.977571
39221,479,2659,12,92271,0.00013,0.152645,0.97556,0.152645,0.02444,0.263985,0.005146,29.665047,0.977912
39222,478,2660,12,92271,0.00013,0.152326,0.97551,0.152326,0.02449,0.263506,0.005135,29.663531,0.978008
39223,477,2661,12,92271,0.00013,0.152008,0.97546,0.152008,0.02454,0.263027,0.005125,29.662008,0.978039
39224,476,2662,12,92271,0.00013,0.151689,0.97541,0.151689,0.02459,0.262548,0.005114,29.660479,0.978552
39225,475,2663,12,92271,0.00013,0.15137,0.975359,0.15137,0.024641,0.262069,0.005104,29.658943,0.978573
39226,474,2664,12,92271,0.00013,0.151052,0.975309,0.151052,0.024691,0.261589,0.005093,29.657402,0.978594
39227,473,2665,12,92271,0.00013,0.150733,0.975258,0.150733,0.024742,0.26111,0.005083,29.655853,0.978626
39228,472,2666,12,92271,0.00013,0.150414,0.975207,0.150414,0.024793,0.260629,0.005072,29.654299,0.978757
39229,471,2667,12,92271,0.00013,0.150096,0.975155,0.150096,0.024845,0.260149,0.005062,29.652738,0.97903
39230,470,2668,12,92271,0.00013,0.149777,0.975104,0.149777,0.024896,0.259669,0.005051,29.651171,0.979275
39231,469,2669,12,92271,0.00013,0.149458,0.975052,0.149458,0.024948,0.259188,0.005041,29.649597,0.979509
