fpr,tpr
0.668579,0.998982
0.66826,0.998982
0.667623,0.998982
0.667304,0.998982
0.666985,0.998982
0.666667,0.998982
0.666667,0.998971
0.666667,0.99896
0.666348,0.99896
0.666348,0.99895
0.666029,0.99895
0.665711,0.99895
0.665711,0.998939
0.665392,0.998939
0.665073,0.998939
0.664755,0.998939
0.664755,0.998928
0.664436,0.998928
0.664436,0.998917
0.664117,0.998917
0.664117,0.998906
0.664117,0.998895
0.663799,0.998895
0.663799,0.998885
0.66348,0.998885
0.663161,0.998885
0.663161,0.998874
0.663161,0.998863
0.663161,0.998852
0.662843,0.998852
0.662524,0.998852
0.662205,0.998852
0.661887,0.998852
0.661568,0.998852
0.661249,0.998852
0.660931,0.998852
0.660931,0.998841
0.660931,0.998831
0.659975,0.998831
0.659656,0.998831
0.659337,0.998831
0.659018,0.998831
0.6587,0.998831
0.658381,0.998831
0.658381,0.99882
0.658062,0.99882
0.657744,0.99882
0.657106,0.99882
0.657106,0.998809
0.657106,0.998798
0.656788,0.998798
0.655832,0.998798
0.655832,0.998787
0.655513,0.998787
0.655194,0.998787
0.654876,0.998787
0.654238,0.998787
0.654238,0.998776
0.654238,0.998766
0.654238,0.998755
0.65392,0.998755
0.65392,0.998744
0.653601,0.998744
0.652964,0.998744
0.652645,0.998744
0.652326,0.998744
0.652008,0.998744
0.651689,0.998744
0.651689,0.998733
0.65137,0.998733
0.651052,0.998733
0.650733,0.998733
0.650414,0.998733
0.650096,0.998733
0.649777,0.998733
0.649777,0.998722
0.649777,0.998711
0.649777,0.998701
0.649777,0.99869
0.649458,0.99869
0.64914,0.99869
0.648821,0.99869
0.648502,0.99869
0.648184,0.99869
0.647865,0.99869
0.647546,0.99869
0.647228,0.99869
0.646909,0.99869
0.646909,0.998679
0.64659,0.998679
0.644997,0.998679
0.644997,0.998668
0.644678,0.998668
0.644359,0.998668
0.644041,0.998668
0.644041,0.998657
0.643722,0.998657
0.643403,0.998657
0.643403,0.998646
0.643403,0.998636
0.643085,0.998636
0.643085,0.998625
0.642766,0.998625
0.642766,0.998614
0.642766,0.998603
0.642766,0.998592
0.642766,0.998581
0.642447,0.998581
0.642129,0.998581
0.641491,0.998581
0.641491,0.998571
0.641173,0.998571
0.640854,0.998571
0.640535,0.998571
0.640535,0.998516
0.640217,0.998516
0.639261,0.998516
0.638942,0.998516
0.638942,0.998506
0.638942,0.998495
0.638942,0.998484
0.638623,0.998484
0.638623,0.998473
0.638305,0.998473
0.637986,0.998473
0.637667,0.998473
0.637667,0.998462
0.637349,0.998462
0.637349,0.998441
0.637349,0.99843
0.63703,0.99843
0.636074,0.99843
0.635755,0.99843
0.635755,0.998419
0.635437,0.998419
0.635118,0.998419
0.634799,0.998419
0.634481,0.998419
0.634481,0.998332
0.634162,0.998332
0.633525,0.998332
0.633525,0.9983
0.633206,0.9983
0.632887,0.9983
0.632887,0.998289
0.632569,0.998289
0.63225,0.998289
0.63225,0.998267
0.631294,0.998267
0.630975,0.998267
0.630656,0.998267
0.630338,0.998267
0.630338,0.998257
0.630338,0.998246
