@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
8231,1898,90385,1,3137,0.000319,0.020567,0.999473,0.020567,0.000527,0.040305,0.019901,1.03346,1
8232,1897,90386,1,3137,0.000319,0.020556,0.999473,0.020556,0.000527,0.040284,0.019891,1.033459,1
8233,1896,90387,1,3137,0.000319,0.020545,0.999473,0.020545,0.000527,0.040263,0.01988,1.033459,1
8234,1895,90388,1,3137,0.000319,0.020535,0.999473,0.020535,0.000527,0.040243,0.01987,1.033459,1
8235,1891,90392,1,3137,0.000319,0.020491,0.999471,0.020491,0.000529,0.040159,0.019828,1.033458,1
8236,1889,90394,1,3137,0.000319,0.02047,0.999471,0.02047,0.000529,0.040118,0.019807,1.033457,1
8237,1883,90400,1,3137,0.000319,0.020405,0.999469,0.020405,0.000531,0.039993,0.019744,1.033455,1
8238,1877,90406,1,3137,0.000319,0.02034,0.999468,0.02034,0.000532,0.039868,0.019681,1.033454,1
8239,1876,90407,1,3137,0.000319,0.020329,0.999467,0.020329,0.000533,0.039847,0.019671,1.033453,1
8240,1874,90409,1,3137,0.000319,0.020307,0.999467,0.020307,0.000533,0.039805,0.01965,1.033453,1
8241,1873,90410,1,3137,0.000319,0.020296,0.999466,0.020296,0.000534,0.039785,0.019639,1.033452,1
8242,1872,90411,1,3137,0.000319,0.020285,0.999466,0.020285,0.000534,0.039764,0.019629,1.033452,1
8243,1871,90412,1,3137,0.000319,0.020275,0.999466,0.020275,0.000534,0.039743,0.019618,1.033452,1
8244,1866,90417,1,3137,0.000319,0.02022,0.999464,0.02022,0.000536,0.039639,0.019566,1.03345,1
8245,1862,90421,1,3137,0.000319,0.020177,0.999463,0.020177,0.000537,0.039556,0.019524,1.033449,1
8246,1861,90422,1,3137,0.000319,0.020166,0.999463,0.020166,0.000537,0.039535,0.019514,1.033449,1
8247,1854,90429,1,3137,0.000319,0.02009,0.999461,0.02009,0.000539,0.039389,0.01944,1.033447,1
8248,1853,90430,1,3137,0.000319,0.02008,0.999461,0.02008,0.000539,0.039368,0.01943,1.033446,1
8249,1851,90432,1,3137,0.000319,0.020058,0.99946,0.020058,0.00054,0.039326,0.019409,1.033446,1
8250,1849,90434,1,3137,0.000319,0.020036,0.999459,0.020036,0.000541,0.039285,0.019388,1.033445,1
8251,1846,90437,1,3137,0.000319,0.020004,0.999459,0.020004,0.000541,0.039222,0.019356,1.033444,1
8252,1839,90444,1,3137,0.000319,0.019928,0.999457,0.019928,0.000543,0.039077,0.019283,1.033442,1
8253,1827,90456,1,3137,0.000319,0.019798,0.999453,0.019798,0.000547,0.038826,0.019157,1.033438,1
8254,1826,90457,1,3137,0.000319,0.019787,0.999453,0.019787,0.000547,0.038806,0.019147,1.033438,1
8255,1817,90466,1,3137,0.000319,0.019689,0.99945,0.019689,0.00055,0.038618,0.019052,1.033435,1
8256,1815,90468,1,3137,0.000319,0.019668,0.999449,0.019668,0.000551,0.038576,0.019031,1.033435,1
8257,1808,90475,1,3137,0.000319,0.019592,0.999447,0.019592,0.000553,0.03843,0.018958,1.033433,1
8258,1802,90481,1,3137,0.000319,0.019527,0.999445,0.019527,0.000555,0.038305,0.018895,1.033431,1
8259,1801,90482,1,3137,0.000319,0.019516,0.999445,0.019516,0.000555,0.038285,0.018885,1.03343,1
8260,1800,90483,1,3137,0.000319,0.019505,0.999445,0.019505,0.000555,0.038264,0.018874,1.03343,1
8261,1797,90486,1,3137,0.000319,0.019473,0.999444,0.019473,0.000556,0.038201,0.018843,1.033429,1
8262,1793,90490,1,3137,0.000319,0.019429,0.999443,0.019429,0.000557,0.038118,0.018801,1.033428,1
8263,1789,90494,1,3137,0.000319,0.019386,0.999441,0.019386,0.000559,0.038034,0.018759,1.033426,1
8264,1787,90496,1,3137,0.000319,0.019364,0.999441,0.019364,0.000559,0.037993,0.018738,1.033426,1
8265,1786,90497,1,3137,0.000319,0.019354,0.99944,0.019354,0.00056,0.037972,0.018728,1.033425,1
8266,1782,90501,1,3137,0.000319,0.01931,0.999439,0.01931,0.000561,0.037888,0.018686,1.033424,1
8267,1777,90506,1,3137,0.000319,0.019256,0.999438,0.019256,0.000562,0.037784,0.018633,1.033423,1
8268,1774,90509,1,3137,0.000319,0.019223,0.999437,0.019223,0.000563,0.037721,0.018602,1.033422,1
8269,1772,90511,1,3137,0.000319,0.019202,0.999436,0.019202,0.000564,0.03768,0.018581,1.033421,1
8270,1770,90513,1,3137,0.000319,0.01918,0.999435,0.01918,0.000565,0.037638,0.01856,1.03342,1
8271,1767,90516,1,3137,0.000319,0.019148,0.999434,0.019148,0.000566,0.037575,0.018528,1.033419,1
8272,1765,90518,1,3137,0.000319,0.019126,0.999434,0.019126,0.000566,0.037534,0.018507,1.033419,1
8273,1760,90523,1,3137,0.000319,0.019072,0.999432,0.019072,0.000568,0.037429,0.018455,1.033417,1
8274,1758,90525,1,3137,0.000319,0.01905,0.999431,0.01905,0.000569,0.037388,0.018434,1.033416,1
8275,1756,90527,1,3137,0.000319,0.019028,0.999431,0.019028,0.000569,0.037346,0.018413,1.033416,1
8276,1750,90533,1,3137,0.000319,0.018963,0.999429,0.018963,0.000571,0.037221,0.01835,1.033414,1
8277,1747,90536,1,3137,0.000319,0.018931,0.999428,0.018931,0.000572,0.037158,0.018319,1.033413,1
8278,1745,90538,1,3137,0.000319,0.018909,0.999427,0.018909,0.000573,0.037116,0.018298,1.033412,1
8279,1744,90539,1,3137,0.000319,0.018898,0.999427,0.018898,0.000573,0.037095,0.018287,1.033412,1
8280,1743,90540,1,3137,0.000319,0.018888,0.999427,0.018888,0.000573,0.037074,0.018277,1.033411,1
8281,1741,90542,1,3137,0.000319,0.018866,0.999426,0.018866,0.000574,0.037033,0.018256,1.033411,1
8282,1734,90549,1,3137,0.000319,0.01879,0.999424,0.01879,0.000576,0.036887,0.018183,1.033408,1
8283,1733,90550,1,3137,0.000319,0.018779,0.999423,0.018779,0.000577,0.036866,0.018172,1.033408,1
8284,1730,90553,1,3137,0.000319,0.018747,0.999422,0.018747,0.000578,0.036803,0.018141,1.033407,1
8285,1729,90554,1,3137,0.000319,0.018736,0.999422,0.018736,0.000578,0.036782,0.01813,1.033406,1
8286,1728,90555,1,3137,0.000319,0.018725,0.999422,0.018725,0.000578,0.036761,0.01812,1.033406,1
8287,1726,90557,1,3137,0.000319,0.018703,0.999421,0.018703,0.000579,0.036719,0.018099,1.033405,1
8288,1724,90559,1,3137,0.000319,0.018682,0.99942,0.018682,0.00058,0.036678,0.018078,1.033405,1
8289,1719,90564,1,3137,0.000319,0.018627,0.999419,0.018627,0.000581,0.036573,0.018025,1.033403,1
8290,1718,90565,1,3137,0.000319,0.018617,0.999418,0.018617,0.000582,0.036552,0.018015,1.033403,1
8291,1715,90568,1,3137,0.000319,0.018584,0.999417,0.018584,0.000583,0.03649,0.017983,1.033402,1
8292,1712,90571,1,3137,0.000319,0.018552,0.999416,0.018552,0.000584,0.036427,0.017952,1.0334,1
8293,1707,90576,1,3137,0.000319,0.018497,0.999415,0.018497,0.000585,0.036323,0.0179,1.033399,1
8294,1706,90577,1,3137,0.000319,0.018487,0.999414,0.018487,0.000586,0.036302,0.017889,1.033398,1
8295,1699,90584,1,3137,0.000319,0.018411,0.999412,0.018411,0.000588,0.036155,0.017816,1.033396,1
8296,1694,90589,1,3137,0.000319,0.018357,0.99941,0.018357,0.00059,0.036051,0.017763,1.033394,1
8297,1689,90594,1,3137,0.000319,0.018302,0.999408,0.018302,0.000592,0.035946,0.017711,1.033392,1
8298,1684,90599,1,3137,0.000319,0.018248,0.999407,0.018248,0.000593,0.035842,0.017659,1.03339,1
8299,1683,90600,1,3137,0.000319,0.018237,0.999406,0.018237,0.000594,0.035821,0.017648,1.03339,1
8300,1681,90602,1,3137,0.000319,0.018216,0.999405,0.018216,0.000595,0.035779,0.017627,1.033389,1
8301,1678,90605,1,3137,0.000319,0.018183,0.999404,0.018183,0.000596,0.035717,0.017596,1.033388,1
8302,1676,90607,1,3137,0.000319,0.018162,0.999404,0.018162,0.000596,0.035675,0.017575,1.033388,1
8303,1672,90611,1,3137,0.000319,0.018118,0.999402,0.018118,0.000598,0.035591,0.017533,1.033386,1
8304,1667,90616,1,3137,0.000319,0.018064,0.9994,0.018064,0.0006,0.035487,0.01748,1.033384,1
8305,1658,90625,1,3137,0.000319,0.017966,0.999397,0.017966,0.000603,0.035298,0.017386,1.033381,1
8306,1654,90629,1,3137,0.000319,0.017923,0.999396,0.017923,0.000604,0.035215,0.017344,1.033379,1
8307,1644,90639,1,3137,0.000319,0.017815,0.999392,0.017815,0.000608,0.035006,0.017239,1.033376,1
8308,1640,90643,1,3137,0.000319,0.017771,0.999391,0.017771,0.000609,0.034922,0.017197,1.033374,1
8309,1637,90646,1,3137,0.000319,0.017739,0.999389,0.017739,0.000611,0.034859,0.017166,1.033373,1
8310,1631,90652,1,3137,0.000319,0.017674,0.999387,0.017674,0.000613,0.034734,0.017103,1.033371,1
8311,1627,90656,1,3137,0.000319,0.017631,0.999386,0.017631,0.000614,0.03465,0.017061,1.033369,1
8312,1623,90660,1,3137,0.000319,0.017587,0.999384,0.017587,0.000616,0.034566,0.017019,1.033367,1
8313,1621,90662,1,3137,0.000319,0.017566,0.999383,0.017566,0.000617,0.034524,0.016998,1.033367,1
8314,1613,90670,1,3137,0.000319,0.017479,0.99938,0.017479,0.00062,0.034357,0.016915,1.033363,1
8315,1612,90671,1,3137,0.000319,0.017468,0.99938,0.017468,0.00062,0.034336,0.016904,1.033363,1
8316,1602,90681,1,3137,0.000319,0.01736,0.999376,0.01736,0.000624,0.034126,0.016799,1.033359,1
8317,1599,90684,1,3137,0.000319,0.017327,0.999375,0.017327,0.000625,0.034064,0.016768,1.033358,1
8318,1593,90690,1,3137,0.000319,0.017262,0.999373,0.017262,0.000627,0.033938,0.016705,1.033355,1
8319,1590,90693,1,3137,0.000319,0.01723,0.999371,0.01723,0.000629,0.033875,0.016673,1.033354,1
8320,1584,90699,1,3137,0.000319,0.017165,0.999369,0.017165,0.000631,0.03375,0.016611,1.033352,1
8321,1581,90702,1,3137,0.000319,0.017132,0.999368,0.017132,0.000632,0.033687,0.016579,1.03335,1
8322,1574,90709,1,3137,0.000319,0.017056,0.999365,0.017056,0.000635,0.03354,0.016506,1.033348,1
8323,1572,90711,1,3137,0.000319,0.017035,0.999364,0.017035,0.000636,0.033498,0.016485,1.033347,1
8324,1566,90717,1,3137,0.000319,0.01697,0.999362,0.01697,0.000638,0.033372,0.016422,1.033344,1
8325,1565,90718,1,3137,0.000319,0.016959,0.999361,0.016959,0.000639,0.033351,0.016411,1.033344,1
8326,1559,90724,1,3137,0.000319,0.016894,0.999359,0.016894,0.000641,0.033226,0.016349,1.033341,1
8327,1558,90725,1,3137,0.000319,0.016883,0.999359,0.016883,0.000641,0.033205,0.016338,1.033341,1
8328,1555,90728,1,3137,0.000319,0.01685,0.999357,0.01685,0.000643,0.033142,0.016307,1.03334,1
8329,1552,90731,1,3137,0.000319,0.016818,0.999356,0.016818,0.000644,0.033079,0.016275,1.033338,1
8330,1547,90736,1,3137,0.000319,0.016764,0.999354,0.016764,0.000646,0.032974,0.016223,1.033336,1
8331,1545,90738,1,3137,0.000319,0.016742,0.999353,0.016742,0.000647,0.032932,0.016202,1.033335,1
8332,1536,90747,1,3137,0.000319,0.016644,0.999349,0.016644,0.000651,0.032744,0.016108,1.033331,1
8333,1533,90750,1,3137,0.000319,0.016612,0.999348,0.016612,0.000652,0.032681,0.016076,1.03333,1
8334,1528,90755,1,3137,0.000319,0.016558,0.999346,0.016558,0.000654,0.032576,0.016024,1.033328,1
8335,1521,90762,1,3137,0.000319,0.016482,0.999343,0.016482,0.000657,0.032429,0.01595,1.033325,1
8336,1519,90764,1,3137,0.000319,0.01646,0.999342,0.01646,0.000658,0.032387,0.015929,1.033324,1
8337,1506,90777,1,3137,0.000319,0.016319,0.999336,0.016319,0.000664,0.032114,0.015793,1.033318,1
8338,1498,90785,1,3137,0.000319,0.016233,0.999333,0.016233,0.000667,0.031946,0.015709,1.033314,1
8339,1492,90791,1,3137,0.000319,0.016168,0.99933,0.016168,0.00067,0.031821,0.015646,1.033312,1
8340,1491,90792,1,3137,0.000319,0.016157,0.99933,0.016157,0.00067,0.0318,0.015636,1.033311,1
8341,1486,90797,1,3137,0.000319,0.016103,0.999328,0.016103,0.000672,0.031695,0.015584,1.033309,1
8342,1484,90799,1,3137,0.000319,0.016081,0.999327,0.016081,0.000673,0.031653,0.015563,1.033308,1
8343,1478,90805,1,3137,0.000319,0.016016,0.999324,0.016016,0.000676,0.031527,0.0155,1.033305,1
8344,1477,90806,1,3137,0.000319,0.016005,0.999323,0.016005,0.000677,0.031506,0.015489,1.033304,1
8345,1475,90808,1,3137,0.000319,0.015983,0.999322,0.015983,0.000678,0.031464,0.015468,1.033304,1
8346,1473,90810,1,3137,0.000319,0.015962,0.999322,0.015962,0.000678,0.031422,0.015447,1.033303,1
8347,1470,90813,1,3137,0.000319,0.015929,0.99932,0.015929,0.00068,0.031359,0.015416,1.033301,1
8348,1464,90819,1,3137,0.000319,0.015864,0.999317,0.015864,0.000683,0.031233,0.015353,1.033298,1
8349,1461,90822,1,3137,0.000319,0.015832,0.999316,0.015832,0.000684,0.03117,0.015322,1.033297,1
8350,1453,90830,1,3137,0.000319,0.015745,0.999312,0.015745,0.000688,0.031002,0.015238,1.033293,1
8351,1444,90839,1,3137,0.000319,0.015648,0.999308,0.015648,0.000692,0.030813,0.015143,1.033289,1
8352,1439,90844,1,3137,0.000319,0.015593,0.999306,0.015593,0.000694,0.030708,0.015091,1.033286,1
8353,1432,90851,1,3137,0.000319,0.015517,0.999302,0.015517,0.000698,0.03056,0.015018,1.033283,1
8354,1431,90852,1,3137,0.000319,0.015507,0.999302,0.015507,0.000698,0.030539,0.015007,1.033282,1
8355,1425,90858,1,3137,0.000319,0.015442,0.999299,0.015442,0.000701,0.030413,0.014944,1.033279,1
8356,1424,90859,1,3137,0.000319,0.015431,0.999298,0.015431,0.000702,0.030392,0.014934,1.033278,1
8357,1415,90868,1,3137,0.000319,0.015333,0.999294,0.015333,0.000706,0.030203,0.01484,1.033274,1
8358,1412,90871,1,3137,0.000319,0.015301,0.999292,0.015301,0.000708,0.03014,0.014808,1.033272,1
8359,1403,90880,1,3137,0.000319,0.015203,0.999288,0.015203,0.000712,0.029951,0.014714,1.033268,1
8360,1402,90881,1,3137,0.000319,0.015192,0.999287,0.015192,0.000713,0.02993,0.014703,1.033267,1
8361,1391,90892,1,3137,0.000319,0.015073,0.999282,0.015073,0.000718,0.029698,0.014588,1.033261,1
8362,1388,90895,1,3137,0.000319,0.015041,0.99928,0.015041,0.00072,0.029635,0.014557,1.03326,1
8363,1381,90902,1,3137,0.000319,0.014965,0.999276,0.014965,0.000724,0.029488,0.014483,1.033256,1
8364,1378,90905,1,3137,0.000319,0.014932,0.999275,0.014932,0.000725,0.029425,0.014452,1.033254,1
8365,1376,90907,1,3137,0.000319,0.014911,0.999274,0.014911,0.000726,0.029383,0.014431,1.033253,1
8366,1370,90913,1,3137,0.000319,0.014846,0.999271,0.014846,0.000729,0.029257,0.014368,1.03325,1
8367,1369,90914,1,3137,0.000319,0.014835,0.99927,0.014835,0.00073,0.029236,0.014357,1.033249,1
8368,1361,90922,1,3137,0.000319,0.014748,0.999266,0.014748,0.000734,0.029067,0.014274,1.033245,1
8369,1360,90923,1,3137,0.000319,0.014737,0.999265,0.014737,0.000735,0.029046,0.014263,1.033244,1
8370,1351,90932,1,3137,0.000319,0.01464,0.99926,0.01464,0.00074,0.028857,0.014169,1.033239,1
8371,1350,90933,1,3137,0.000319,0.014629,0.99926,0.014629,0.00074,0.028836,0.014158,1.033239,1
8372,1343,90940,1,3137,0.000319,0.014553,0.999256,0.014553,0.000744,0.028688,0.014085,1.033235,1
8373,1342,90941,1,3137,0.000319,0.014542,0.999255,0.014542,0.000745,0.028667,0.014074,1.033234,1
8374,1332,90951,1,3137,0.000319,0.014434,0.99925,0.014434,0.00075,0.028457,0.01397,1.033228,1
8375,1324,90959,1,3137,0.000319,0.014347,0.999245,0.014347,0.000755,0.028288,0.013886,1.033224,1
8376,1323,90960,1,3137,0.000319,0.014336,0.999245,0.014336,0.000755,0.028267,0.013875,1.033223,1
8377,1316,90967,1,3137,0.000319,0.01426,0.999241,0.01426,0.000759,0.02812,0.013802,1.033219,1
8378,1314,90969,1,3137,0.000319,0.014239,0.99924,0.014239,0.00076,0.028078,0.013781,1.033218,1
8379,1305,90978,1,3137,0.000319,0.014141,0.999234,0.014141,0.000766,0.027888,0.013687,1.033212,1
8380,1304,90979,1,3137,0.000319,0.01413,0.999234,0.01413,0.000766,0.027867,0.013676,1.033212,1
8381,1293,90990,1,3137,0.000319,0.014011,0.999227,0.014011,0.000773,0.027635,0.013561,1.033205,1
8382,1292,90991,1,3137,0.000319,0.014,0.999227,0.014,0.000773,0.027614,0.01355,1.033204,1
8383,1289,90994,1,3137,0.000319,0.013968,0.999225,0.013968,0.000775,0.027551,0.013519,1.033203,1
8384,1288,90995,1,3137,0.000319,0.013957,0.999224,0.013957,0.000776,0.02753,0.013509,1.033202,1
8385,1281,91002,1,3137,0.000319,0.013881,0.99922,0.013881,0.00078,0.027382,0.013435,1.033198,1
8386,1275,91008,1,3137,0.000319,0.013816,0.999216,0.013816,0.000784,0.027256,0.013372,1.033194,1
8387,1273,91010,1,3137,0.000319,0.013795,0.999215,0.013795,0.000785,0.027213,0.013351,1.033192,1
8388,1264,91019,1,3137,0.000319,0.013697,0.999209,0.013697,0.000791,0.027024,0.013257,1.033187,1
8389,1259,91024,1,3137,0.000319,0.013643,0.999206,0.013643,0.000794,0.026918,0.013205,1.033183,1
8390,1254,91029,1,3137,0.000319,0.013589,0.999203,0.013589,0.000797,0.026813,0.013152,1.03318,1
8391,1250,91033,1,3137,0.000319,0.013545,0.999201,0.013545,0.000799,0.026728,0.01311,1.033178,1
8392,1243,91040,1,3137,0.000319,0.013469,0.999196,0.013469,0.000804,0.026581,0.013037,1.033173,1
8393,1241,91042,1,3137,0.000319,0.013448,0.999195,0.013448,0.000805,0.026538,0.013016,1.033172,1
8394,1239,91044,1,3137,0.000319,0.013426,0.999194,0.013426,0.000806,0.026496,0.012995,1.03317,1
8395,1237,91046,1,3137,0.000319,0.013404,0.999192,0.013404,0.000808,0.026454,0.012974,1.033169,1
8396,1235,91048,1,3137,0.000319,0.013383,0.999191,0.013383,0.000809,0.026412,0.012953,1.033168,1
8397,1234,91049,1,3137,0.000319,0.013372,0.99919,0.013372,0.00081,0.026391,0.012943,1.033167,1
8398,1233,91050,1,3137,0.000319,0.013361,0.99919,0.013361,0.00081,0.02637,0.012932,1.033166,1
8399,1232,91051,1,3137,0.000319,0.01335,0.999189,0.01335,0.000811,0.026348,0.012922,1.033165,1
8400,1226,91057,1,3137,0.000319,0.013285,0.999185,0.013285,0.000815,0.026222,0.012859,1.033161,1
8401,1225,91058,1,3137,0.000319,0.013274,0.999184,0.013274,0.000816,0.026201,0.012848,1.033161,1
8402,1224,91059,1,3137,0.000319,0.013264,0.999184,0.013264,0.000816,0.02618,0.012838,1.03316,1
8403,1223,91060,1,3137,0.000319,0.013253,0.999183,0.013253,0.000817,0.026158,0.012827,1.033159,1
8404,1222,91061,1,3137,0.000319,0.013242,0.999182,0.013242,0.000818,0.026137,0.012817,1.033159,1
8405,1220,91063,1,3137,0.000319,0.01322,0.999181,0.01322,0.000819,0.026095,0.012796,1.033157,1
8406,1216,91067,1,3137,0.000319,0.013177,0.999178,0.013177,0.000822,0.026011,0.012754,1.033154,1
8407,1215,91068,1,3137,0.000319,0.013166,0.999178,0.013166,0.000822,0.02599,0.012744,1.033154,1
8408,1213,91070,1,3137,0.000319,0.013144,0.999176,0.013144,0.000824,0.025947,0.012723,1.033152,1
8409,1212,91071,1,3137,0.000319,0.013134,0.999176,0.013134,0.000824,0.025926,0.012712,1.033152,1
8410,1208,91075,1,3137,0.000319,0.01309,0.999173,0.01309,0.000827,0.025842,0.01267,1.033149,1
8411,1207,91076,1,3137,0.000319,0.013079,0.999172,0.013079,0.000828,0.025821,0.01266,1.033148,1
8412,1205,91078,1,3137,0.000319,0.013058,0.999171,0.013058,0.000829,0.025778,0.012639,1.033147,1
8413,1202,91081,1,3137,0.000319,0.013025,0.999169,0.013025,0.000831,0.025715,0.012607,1.033145,1
8414,1199,91084,1,3137,0.000319,0.012993,0.999167,0.012993,0.000833,0.025652,0.012576,1.033142,1
8415,1197,91086,1,3137,0.000319,0.012971,0.999165,0.012971,0.000835,0.025609,0.012555,1.033141,1
8416,1195,91088,1,3137,0.000319,0.012949,0.999164,0.012949,0.000836,0.025567,0.012534,1.03314,1
8417,1194,91089,1,3137,0.000319,0.012938,0.999163,0.012938,0.000837,0.025546,0.012523,1.033139,1
8418,1193,91090,0,3138,0,0.012928,1,0.012928,0,0.025525,0.012502,1.034004,1
8419,1191,91092,0,3138,0,0.012906,1,0.012906,0,0.025483,0.012482,1.034004,1
8420,1189,91094,0,3138,0,0.012884,1,0.012884,0,0.025441,0.012461,1.034004,1
8421,1186,91097,0,3138,0,0.012852,1,0.012852,0,0.025377,0.012429,1.034004,1
8422,1185,91098,0,3138,0,0.012841,1,0.012841,0,0.025356,0.012419,1.034004,1
8423,1184,91099,0,3138,0,0.01283,1,0.01283,0,0.025335,0.012408,1.034004,1
8424,1180,91103,0,3138,0,0.012787,1,0.012787,0,0.025251,0.012366,1.034004,1
8425,1179,91104,0,3138,0,0.012776,1,0.012776,0,0.02523,0.012356,1.034004,1
8426,1178,91105,0,3138,0,0.012765,1,0.012765,0,0.025208,0.012345,1.034004,1
8427,1174,91109,0,3138,0,0.012722,1,0.012722,0,0.025124,0.012303,1.034004,1
8428,1173,91110,0,3138,0,0.012711,1,0.012711,0,0.025103,0.012293,1.034004,1
8429,1172,91111,0,3138,0,0.0127,1,0.0127,0,0.025082,0.012282,1.034004,1
8430,1167,91116,0,3138,0,0.012646,1,0.012646,0,0.024976,0.01223,1.034004,1
8431,1166,91117,0,3138,0,0.012635,1,0.012635,0,0.024955,0.01222,1.034004,1
8432,1165,91118,0,3138,0,0.012624,1,0.012624,0,0.024934,0.012209,1.034004,1
8433,1162,91121,0,3138,0,0.012592,1,0.012592,0,0.02487,0.012178,1.034004,1
8434,1160,91123,0,3138,0,0.01257,1,0.01257,0,0.024828,0.012157,1.034004,1
8435,1158,91125,0,3138,0,0.012548,1,0.012548,0,0.024786,0.012136,1.034004,1
8436,1156,91127,0,3138,0,0.012527,1,0.012527,0,0.024743,0.012115,1.034004,1
8437,1152,91131,0,3138,0,0.012483,1,0.012483,0,0.024659,0.012073,1.034004,1
8438,1151,91132,0,3138,0,0.012473,1,0.012473,0,0.024638,0.012062,1.034004,1
8439,1150,91133,0,3138,0,0.012462,1,0.012462,0,0.024617,0.012052,1.034004,1
8440,1148,91135,0,3138,0,0.01244,1,0.01244,0,0.024574,0.012031,1.034004,1
8441,1147,91136,0,3138,0,0.012429,1,0.012429,0,0.024553,0.01202,1.034004,1
8442,1146,91137,0,3138,0,0.012418,1,0.012418,0,0.024532,0.01201,1.034004,1
8443,1145,91138,0,3138,0,0.012407,1,0.012407,0,0.024511,0.011999,1.034004,1
8444,1144,91139,0,3138,0,0.012397,1,0.012397,0,0.02449,0.011989,1.034004,1
8445,1141,91142,0,3138,0,0.012364,1,0.012364,0,0.024426,0.011958,1.034004,1
8446,1140,91143,0,3138,0,0.012353,1,0.012353,0,0.024405,0.011947,1.034004,1
8447,1138,91145,0,3138,0,0.012332,1,0.012332,0,0.024363,0.011926,1.034004,1
8448,1131,91152,0,3138,0,0.012256,1,0.012256,0,0.024215,0.011853,1.034004,1
8449,1129,91154,0,3138,0,0.012234,1,0.012234,0,0.024172,0.011832,1.034004,1
8450,1123,91160,0,3138,0,0.012169,1,0.012169,0,0.024046,0.011769,1.034004,1
8451,1122,91161,0,3138,0,0.012158,1,0.012158,0,0.024024,0.011758,1.034004,1
8452,1119,91164,0,3138,0,0.012126,1,0.012126,0,0.023961,0.011727,1.034004,1
8453,1118,91165,0,3138,0,0.012115,1,0.012115,0,0.02394,0.011716,1.034004,1
8454,1117,91166,0,3138,0,0.012104,1,0.012104,0,0.023919,0.011706,1.034004,1
8455,1116,91167,0,3138,0,0.012093,1,0.012093,0,0.023897,0.011696,1.034004,1
8456,1114,91169,0,3138,0,0.012072,1,0.012072,0,0.023855,0.011675,1.034004,1
8457,1113,91170,0,3138,0,0.012061,1,0.012061,0,0.023834,0.011664,1.034004,1
8458,1111,91172,0,3138,0,0.012039,1,0.012039,0,0.023792,0.011643,1.034004,1
8459,1108,91175,0,3138,0,0.012007,1,0.012007,0,0.023728,0.011612,1.034004,1
8460,1107,91176,0,3138,0,0.011996,1,0.011996,0,0.023707,0.011601,1.034004,1
8461,1105,91178,0,3138,0,0.011974,1,0.011974,0,0.023665,0.01158,1.034004,1
8462,1104,91179,0,3138,0,0.011963,1,0.011963,0,0.023644,0.01157,1.034004,1
8463,1103,91180,0,3138,0,0.011952,1,0.011952,0,0.023622,0.011559,1.034004,1
8464,1102,91181,0,3138,0,0.011942,1,0.011942,0,0.023601,0.011549,1.034004,1
8465,1100,91183,0,3138,0,0.01192,1,0.01192,0,0.023559,0.011528,1.034004,1
8466,1099,91184,0,3138,0,0.011909,1,0.011909,0,0.023538,0.011517,1.034004,1
8467,1098,91185,0,3138,0,0.011898,1,0.011898,0,0.023517,0.011507,1.034004,1
8468,1097,91186,0,3138,0,0.011887,1,0.011887,0,0.023495,0.011496,1.034004,1
8469,1094,91189,0,3138,0,0.011855,1,0.011855,0,0.023432,0.011465,1.034004,1
8470,1093,91190,0,3138,0,0.011844,1,0.011844,0,0.023411,0.011455,1.034004,1
8471,1092,91191,0,3138,0,0.011833,1,0.011833,0,0.02339,0.011444,1.034004,1
8472,1090,91193,0,3138,0,0.011811,1,0.011811,0,0.023347,0.011423,1.034004,1
8473,1084,91199,0,3138,0,0.011746,1,0.011746,0,0.02322,0.01136,1.034004,1
8474,1083,91200,0,3138,0,0.011736,1,0.011736,0,0.023199,0.01135,1.034004,1
8475,1082,91201,0,3138,0,0.011725,1,0.011725,0,0.023178,0.011339,1.034004,1
8476,1081,91202,0,3138,0,0.011714,1,0.011714,0,0.023157,0.011329,1.034004,1
8477,1080,91203,0,3138,0,0.011703,1,0.011703,0,0.023136,0.011318,1.034004,1
8478,1079,91204,0,3138,0,0.011692,1,0.011692,0,0.023114,0.011308,1.034004,1
8479,1078,91205,0,3138,0,0.011681,1,0.011681,0,0.023093,0.011297,1.034004,1
8480,1077,91206,0,3138,0,0.011671,1,0.011671,0,0.023072,0.011287,1.034004,1
8481,1076,91207,0,3138,0,0.01166,1,0.01166,0,0.023051,0.011276,1.034004,1
8482,1075,91208,0,3138,0,0.011649,1,0.011649,0,0.02303,0.011266,1.034004,1
8483,1073,91210,0,3138,0,0.011627,1,0.011627,0,0.022987,0.011245,1.034004,1
8484,1071,91212,0,3138,0,0.011606,1,0.011606,0,0.022945,0.011224,1.034004,1
8485,1070,91213,0,3138,0,0.011595,1,0.011595,0,0.022924,0.011213,1.034004,1
8486,1068,91215,0,3138,0,0.011573,1,0.011573,0,0.022881,0.011193,1.034004,1
8487,1067,91216,0,3138,0,0.011562,1,0.011562,0,0.02286,0.011182,1.034004,1
