fpr,tpr
0.413321,0.997323
0.406947,0.996977
0.40631,0.996933
0.405991,0.996933
0.405991,0.996923
0.405991,0.996912
0.405354,0.996901
0.405035,0.996901
0.404716,0.99689
0.404398,0.99689
0.404079,0.99689
0.404079,0.996879
0.40376,0.996879
0.403442,0.996879
0.403123,0.996879
0.402167,0.996879
0.401848,0.996879
0.40153,0.996879
0.401211,0.996879
0.401211,0.996868
0.400574,0.996868
0.400255,0.996868
0.399936,0.996868
0.399936,0.996857
0.399936,0.996847
0.399936,0.996836
0.399618,0.996803
0.398662,0.996803
0.398343,0.996803
0.398343,0.996792
0.395156,0.996782
0.395156,0.996771
0.395156,0.99676
0.395156,0.996749
0.394519,0.996727
0.393881,0.996727
0.393563,0.996727
0.393563,0.996706
0.393244,0.996706
0.392925,0.996706
0.392607,0.996706
0.392288,0.996706
0.392288,0.996695
0.391651,0.996684
0.391651,0.996652
0.391651,0.996641
0.391332,0.996641
0.390695,0.996641
0.390376,0.996641
0.390376,0.99663
0.390376,0.996619
0.390057,0.996619
0.389739,0.996619
0.389739,0.996608
0.389739,0.996597
0.38942,0.996597
0.389101,0.996597
0.388783,0.996597
0.388783,0.996587
0.388464,0.996587
0.387827,0.996576
0.387508,0.996576
0.387189,0.996565
0.386871,0.996554
0.386552,0.996554
0.386233,0.996554
0.386233,0.996543
0.385915,0.996543
0.385277,0.996489
0.385277,0.996478
0.384959,0.996478
0.38464,0.996478
0.384321,0.996478
0.384003,0.996467
0.383684,0.996467
0.383684,0.996457
0.383365,0.996457
0.383365,0.996446
0.382728,0.996446
0.382728,0.996435
0.382728,0.996413
0.382728,0.996402
0.382409,0.996402
0.382409,0.996392
0.382409,0.99637
0.382091,0.99637
0.381772,0.99637
0.381772,0.996359
0.381772,0.996348
0.381772,0.996337
0.381772,0.996327
0.381134,0.996327
0.381134,0.996316
0.380816,0.996316
0.380497,0.996316
0.380497,0.996305
0.380497,0.996294
0.380497,0.996283
0.380497,0.996272
0.380497,0.996261
0.379541,0.996261
0.379222,0.996261
0.379222,0.996251
0.378904,0.996251
0.378585,0.996251
0.378266,0.996251
0.377948,0.996251
0.377948,0.99624
0.377629,0.996229
0.37731,0.996229
0.37731,0.996207
0.376354,0.996186
0.375717,0.996153
0.375398,0.996153
0.373805,0.996045
0.373486,0.996034
0.373168,0.996034
0.372849,0.996034
0.37253,0.996034
0.37253,0.996023
0.37253,0.996012
0.37253,0.996001
0.372212,0.996001
0.372212,0.995991
0.371574,0.995991
0.371574,0.99598
0.371574,0.995969
0.371256,0.995969
0.371256,0.995958
0.371256,0.995947
0.371256,0.995936
0.371256,0.995926
0.371256,0.995893
0.371256,0.995882
0.371256,0.995871
0.370937,0.995871
0.370618,0.995861
0.3703,0.995861
0.3703,0.99585
0.369662,0.99585
0.369662,0.995839
0.369344,0.995839
0.368706,0.995839
0.368706,0.995828
0.368388,0.995828
0.368069,0.995828
0.368069,0.995817
0.36775,0.995796
0.36775,0.995785
0.367431,0.995785
0.367431,0.995774
0.367431,0.995763
0.367431,0.995752
0.367431,0.995741
0.367431,0.99572
0.367113,0.99572
0.366794,0.99572
0.366475,0.99572
0.366157,0.99572
0.365838,0.99572
0.365838,0.995709
0.365519,0.995709
0.365201,0.995709
0.364882,0.995709
0.364563,0.995709
0.364563,0.995698
0.364563,0.995687
0.364563,0.995676
0.364245,0.995676
0.364245,0.995655
0.363607,0.995633
0.363607,0.995622
0.363607,0.995611
